x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.571 0.326 46 " " 0.571875 0.326562 37 " " 0.001 0.001 9 " " 0.101 9
0.013 0.088 36 " " 0.0140625 0.0570313 36 " " 0.002 0.031 0 " " 3.102 0
0.598 0.487 34 " " 0.597656 0.486719 37 " " 0.0 0.001 3 " " 0.1 3
0.23 0.348 39 " " 0.23125 0.345313 45 " " 0.002 0.003 6 " " 0.302 6
0.778 0.713 48 " " 0.779688 0.714063 46 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.707 0.362 57 " " 0.708594 0.364844 57 " " 0.002 0.002 0 " " 0.202 0
0.613 0.17 36 " " 0.60625 0.167187 48 " " 0.007 0.002 12 " " 0.20700000000000002 12
0.341 0.684 38 " " 0.342187 0.68125 41 " " 0.002 0.002 3 " " 0.202 3
0.322 0.81 44 " " 0.322656 0.809375 46 " " 0.001 0.001 2 " " 0.101 2
0.007 0.297 32 " " 0.00859375 0.296094 36 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.198 0.284 39 " " 0.197656 0.282813 38 " " 0.001 0.002 1 " " 0.201 1
0.034 0.636 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.549 0.314 32 " " 0.548437 0.314844 34 " " 0.001 0.001 2 " " 0.101 2
0.932 0.366 43 " " 0.932813 0.367188 53 " " 0.001 0.002 10 " " 0.201 10
0.67 0.338 38 " " 2 2 2 " " 2 2 2 " " 202 2
0.188 0.327 41 " " 0.1875 0.328906 36 " " 0.0 0.002 5 " " 0.2 5
0.282 0.21 43 " " 0.279687 0.213281 40 " " 0.002 0.003 3 " " 0.302 3
0.633 0.211 33 " " 0.632812 0.214062 41 " " 0.0 0.003 8 " " 0.3 8
0.816 0.665 44 " " 2 2 2 " " 2 2 2 " " 202 2
0.666 0.378 52 " " 0.666406 0.376563 48 " " 0.0 0.002 4 " " 0.2 4
0.338 0.548 43 " " 0.314844 0.557031 47 " " 0.023 0.009 4 " " 0.9229999999999999 4
0.41 0.714 47 " " 0.411719 0.717969 45 " " 0.002 0.004 2 " " 0.402 2
0.454 0.741 47 " " 0.453906 0.739844 45 " " 0.0 0.001 2 " " 0.1 2
0.171 0.894 57 " " 2 2 2 " " 2 2 2 " " 202 2
0.641 0.557 64 " " 2 2 2 " " 2 2 2 " " 202 2
0.126 0.243 86 " " 0.125781 0.246875 93 " " 0.0 0.004 7 " " 0.4 7
0.183 0.785 65 " " 0.185156 0.782812 66 " " 0.002 0.002 1 " " 0.202 1
0.128 0.805 48 " " 0.128125 0.808594 64 " " 0.0 0.003 16 " " 0.3 16
0.084 0.231 55 " " 0.0851562 0.232812 49 " " 0.001 0.002 6 " " 0.201 6
0.457 0.181 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.292 0.013 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.344 0.278 53 " " 2 2 2 " " 2 2 2 " " 202 2
0.81 0.706 45 " " 0.813281 0.705469 52 " " 0.003 0.001 7 " " 0.10300000000000001 7
0.762 0.43 59 " " 2 2 2 " " 2 2 2 " " 202 2
0.527 0.359 41 " " 0.525 0.358594 38 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.008 0.43 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.409 0.474 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.762 0.087 41 " " 0.767187 0.090625 40 " " 0.005 0.003 1 " " 0.305 1
0.32 0.626 48 " " 0.298438 0.611719 38 " " 0.022 0.014 10 " " 1.4220000000000002 10
0.079 0.12 51 " " 0.0796875 0.117188 54 " " 0.0 0.003 3 " " 0.3 3
0.537 0.85 52 " " 0.536719 0.850781 51 " " 0.0 0.001 1 " " 0.1 1
0.85 0.255 52 " " 2 2 2 " " 2 2 2 " " 202 2
0.537 0.006 25 " " 2 2 2 " " 2 2 2 " " 202 2
0.487 0.429 61 " " 2 2 2 " " 2 2 2 " " 202 2
0.573 0.202 39 " " 0.571094 0.202344 37 " " 0.002 0.0 2 " " 0.002 2
0.273 0.588 41 " " 0.271875 0.589063 41 " " 0.001 0.001 0 " " 0.101 0
0.325 0.853 42 " " 0.324219 0.854688 42 " " 0.001 0.002 0 " " 0.201 0
0.027 0.113 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.295 0.613 31 " " 2 2 2 " " 2 2 2 " " 202 2
0.063 0.502 37 " " 0.0617188 0.503125 38 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.617 0.309 33 " " 0.61875 0.307813 35 " " 0.002 0.002 2 " " 0.202 2
0.438 0.213 31 " " 2 2 2 " " 2 2 2 " " 202 2
0.416 0.123 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.629 0.613 33 " " 0.628906 0.6125 42 " " 0.0 0.001 9 " " 0.1 9
0.414 0.794 58 " " 0.407813 0.790625 61 " " 0.006 0.003 3 " " 0.306 3
0.39 0.084 43 " " 0.389062 0.084375 45 " " 0.001 0.001 2 " " 0.101 2
0.709 0.629 31 " " 0.70625 0.628125 39 " " 0.003 0.001 8 " " 0.10300000000000001 8
0.045 0.199 48 " " 0.046875 0.201562 44 " " 0.002 0.002 4 " " 0.202 4
0.212 0.152 62 " " 0.213281 0.148438 55 " " 0.001 0.004 7 " " 0.401 7
0.005 0.39 32 " " 2 2 2 " " 2 2 2 " " 202 2
0.114 0.377 52 " " 2 2 2 " " 2 2 2 " " 202 2
0.841 0.295 44 " " 0.84375 0.294531 54 " " 0.002 0.001 10 " " 0.10200000000000001 10
0.115 0.446 57 " " 0.116406 0.442187 51 " " 0.002 0.004 6 " " 0.402 6
0.032 0.245 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.243 0.061 34 " " 0.244531 0.059375 34 " " 0.002 0.002 0 " " 0.202 0
0.34 0.106 30 " " 0.339844 0.104687 38 " " 0.0 0.002 8 " " 0.2 8
0.091 0.172 48 " " 0.0921875 0.171094 46 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.11 0.045 40 " " 0.110937 0.0484375 45 " " 0.001 0.003 5 " " 0.301 5
0.779 0.326 41 " " 0.779688 0.328906 48 " " 0.001 0.003 7 " " 0.301 7
0.308 0.173 39 " " 0.30625 0.174219 38 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.774 0.369 40 " " 0.774219 0.36875 52 " " 0.0 0.0 12 " " 0.0 12
0.095 0.562 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.191 0.605 53 " " 0.191406 0.610156 55 " " 0.0 0.005 2 " " 0.5 2
0.073 0.528 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.473 0.888 45 " " 2 2 2 " " 2 2 2 " " 202 2
0.316 0.559 38 " " 2 2 2 " " 2 2 2 " " 202 2
0.482 0.502 51 " " 0.482812 0.501562 53 " " 0.001 0.0 2 " " 0.001 2
0.472 0.149 32 " " 2 2 2 " " 2 2 2 " " 202 2
0.399 0.167 28 " " 2 2 2 " " 2 2 2 " " 202 2
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dD<4px, %" "dD<10px, %"
230 205 196 4.39 100.0 68.878 96.429
