x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.516 0.066 54 " " 0.516406 0.0664062 47 " " 0.0 0.001 7 " " 0.1 7
0.875 0.71 77 " " 0.880469 0.710938 67 " " 0.005 0.001 10 " " 0.10500000000000001 10
0.445 0.301 42 " " 0.446875 0.303125 43 " " 0.002 0.002 1 " " 0.202 1
0.068 0.638 53 " " 0.0671875 0.640625 53 " " 0.001 0.002 0 " " 0.201 0
0.185 0.304 47 " " 0.1875 0.305469 44 " " 0.002 0.002 3 " " 0.202 3
0.305 0.302 60 " " 0.3 0.303125 55 " " 0.005 0.002 5 " " 0.20500000000000002 5
0.839 0.2 62 " " 0.840625 0.197656 62 " " 0.002 0.002 0 " " 0.202 0
0.92 0.191 49 " " 0.920313 0.191406 52 " " 0.0 0.001 3 " " 0.1 3
0.239 0.847 55 " " 0.240625 0.85 48 " " 0.002 0.003 7 " " 0.302 7
0.312 0.198 52 " " 0.310937 0.196875 48 " " 0.001 0.001 4 " " 0.101 4
0.315 0.459 50 " " 0.313281 0.459375 51 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.032 0.569 50 " " 0.0304688 0.569531 51 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.345 0.227 50 " " 0.342187 0.228125 51 " " 0.002 0.002 1 " " 0.202 1
0.311 0.352 50 " " 2 2 2 " " 2 2 2 " " 202 2
0.119 0.592 55 " " 0.116406 0.592969 55 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.548 0.324 51 " " 0.544531 0.326562 50 " " 0.003 0.002 1 " " 0.203 1
0.145 0.458 46 " " 0.144531 0.461719 43 " " 0.0 0.004 3 " " 0.4 3
0.584 0.406 66 " " 0.580469 0.402344 56 " " 0.003 0.004 10 " " 0.403 10
0.627 0.822 53 " " 0.625781 0.819531 55 " " 0.002 0.002 2 " " 0.202 2
0.557 0.436 42 " " 0.559375 0.435156 38 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.388 0.112 72 " " 0.3875 0.111719 69 " " 0.0 0.0 3 " " 0.0 3
0.973 0.487 48 " " 0.972656 0.484375 48 " " 0.001 0.002 0 " " 0.201 0
0.872 0.304 48 " " 0.873438 0.30625 47 " " 0.002 0.002 1 " " 0.202 1
0.404 0.191 47 " " 0.403125 0.195312 47 " " 0.001 0.005 0 " " 0.501 0
0.669 0.233 70 " " 0.669531 0.232031 64 " " 0.001 0.001 6 " " 0.101 6
0.268 0.078 50 " " 0.267969 0.0789063 43 " " 0.0 0.001 7 " " 0.1 7
0.498 0.308 54 " " 0.497656 0.307031 54 " " 0.001 0.001 0 " " 0.101 0
0.571 0.703 50 " " 0.571875 0.702344 48 " " 0.001 0.001 2 " " 0.101 2
0.742 0.557 52 " " 0.740625 0.557031 52 " " 0.002 0.0 0 " " 0.002 0
0.777 0.458 65 " " 0.779688 0.463281 62 " " 0.003 0.005 3 " " 0.503 3
0.076 0.578 60 " " 0.0757812 0.580469 66 " " 0.0 0.002 6 " " 0.2 6
0.779 0.104 59 " " 0.778906 0.102344 54 " " 0.0 0.002 5 " " 0.2 5
0.805 0.145 50 " " 0.804688 0.142188 53 " " 0.0 0.002 3 " " 0.2 3
0.84 0.295 45 " " 0.839844 0.296094 45 " " 0.0 0.001 0 " " 0.1 0
0.477 0.53 78 " " 0.477344 0.525 77 " " 0.001 0.005 1 " " 0.501 1
0.017 0.373 53 " " 0.0203125 0.374219 56 " " 0.003 0.001 3 " " 0.10300000000000001 3
0.705 0.463 46 " " 0.704687 0.465625 43 " " 0.0 0.002 3 " " 0.2 3
0.277 0.5 45 " " 0.276563 0.5 39 " " 0.0 0.0 6 " " 0.0 6
0.034 0.302 50 " " 0.0328125 0.301562 53 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.701 0.535 43 " " 0.700781 0.535156 43 " " 0.0 0.0 0 " " 0.0 0
0.719 0.706 73 " " 0.714063 0.704687 64 " " 0.005 0.002 9 " " 0.20500000000000002 9
0.527 0.226 54 " " 0.529688 0.228125 49 " " 0.003 0.002 5 " " 0.203 5
0.307 0.084 58 " " 0.308594 0.0882813 51 " " 0.002 0.004 7 " " 0.402 7
0.747 0.349 54 " " 0.746875 0.350781 53 " " 0.0 0.002 1 " " 0.2 1
0.565 0.78 54 " " 0.5625 0.779688 51 " " 0.002 0.0 3 " " 0.002 3
0.419 0.67 57 " " 0.419531 0.671094 55 " " 0.001 0.001 2 " " 0.101 2
0.427 0.167 42 " " 0.428906 0.167187 40 " " 0.002 0.0 2 " " 0.002 2
0.191 0.034 61 " " 0.189063 0.0359375 61 " " 0.002 0.002 0 " " 0.202 0
0.688 0.382 62 " " 0.686719 0.383594 62 " " 0.001 0.002 0 " " 0.201 0
0.725 0.615 70 " " 0.725 0.616406 64 " " 0.0 0.002 6 " " 0.2 6
0.923 0.734 59 " " 0.921094 0.735937 60 " " 0.002 0.002 1 " " 0.202 1
0.487 0.761 42 " " 0.486719 0.759375 40 " " 0.0 0.002 2 " " 0.2 2
0.75 0.246 49 " " 0.748438 0.246875 47 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.598 0.751 60 " " 0.598437 0.755469 61 " " 0.0 0.005 1 " " 0.5 1
0.531 0.638 42 " " 0.529688 0.638281 44 " " 0.002 0.0 2 " " 0.002 2
0.443 0.637 63 " " 0.44375 0.635938 57 " " 0.001 0.001 6 " " 0.101 6
0.058 0.336 57 " " 0.0570313 0.336719 53 " " 0.001 0.001 4 " " 0.101 4
0.805 0.705 51 " " 0.805469 0.704687 55 " " 0.0 0.0 4 " " 0.0 4
0.205 0.402 54 " " 0.204688 0.39375 49 " " 0.0 0.009 5 " " 0.8999999999999999 5
0.867 0.616 45 " " 0.86875 0.61875 47 " " 0.002 0.003 2 " " 0.302 2
0.835 0.534 161 " " 0.8375 0.524219 158 " " 0.002 0.009 3 " " 0.9019999999999999 3
0.267 0.151 58 " " 2 2 2 " " 2 2 2 " " 202 2
0.541 0.545 63 " " 0.540625 0.544531 60 " " 0.0 0.001 3 " " 0.1 3
0.202 0.551 47 " " 2 2 2 " " 2 2 2 " " 202 2
0.713 0.157 44 " " 0.7125 0.157031 46 " " 0.0 0.0 2 " " 0.0 2
0.213 0.698 45 " " 0.215625 0.699219 46 " " 0.002 0.002 1 " " 0.202 1
0.057 0.185 63 " " 0.0609375 0.182812 64 " " 0.004 0.002 1 " " 0.20400000000000001 1
0.011 0.275 33 " " 2 2 2 " " 2 2 2 " " 202 2
0.382 0.541 49 " " 0.38125 0.542969 46 " " 0.001 0.002 3 " " 0.201 3
0.44 0.82 46 " " 0.439844 0.817187 43 " " 0.0 0.003 3 " " 0.3 3
0.137 0.758 46 " " 2 2 2 " " 2 2 2 " " 202 2
0.526 0.776 51 " " 0.525 0.771875 53 " " 0.001 0.004 2 " " 0.401 2
0.557 0.15 38 " " 0.558594 0.152344 41 " " 0.002 0.002 3 " " 0.202 3
0.169 0.705 54 " " 0.172656 0.70625 46 " " 0.004 0.001 8 " " 0.10400000000000001 8
0.687 0.907 44 " " 0.686719 0.905469 42 " " 0.0 0.002 2 " " 0.2 2
0.075 0.282 62 " " 0.0773437 0.278906 66 " " 0.002 0.003 4 " " 0.302 4
0.617 0.519 71 " " 0.61875 0.524219 66 " " 0.002 0.005 5 " " 0.502 5
0.266 0.537 36 " " 0.264844 0.535156 35 " " 0.001 0.002 1 " " 0.201 1
0.531 0.363 50 " " 0.530469 0.365625 54 " " 0.001 0.002 4 " " 0.201 4
0.597 0.359 44 " " 0.597656 0.358594 39 " " 0.001 0.0 5 " " 0.001 5
0.254 0.702 59 " " 0.253125 0.702344 54 " " 0.001 0.0 5 " " 0.001 5
0.577 0.465 38 " " 0.577344 0.463281 41 " " 0.001 0.002 3 " " 0.201 3
0.48 0.199 45 " " 0.478906 0.2 51 " " 0.001 0.001 6 " " 0.101 6
0.463 0.573 50 " " 0.4625 0.571875 53 " " 0.0 0.001 3 " " 0.1 3
0.155 0.378 62 " " 0.161719 0.377344 51 " " 0.006 0.001 11 " " 0.10600000000000001 11
0.174 0.502 46 " " 0.175781 0.502344 42 " " 0.002 0.0 4 " " 0.002 4
0.159 0.566 75 " " 0.159375 0.561719 70 " " 0.0 0.005 5 " " 0.5 5
0.9 0.598 48 " " 0.899219 0.596875 44 " " 0.001 0.001 4 " " 0.101 4
0.234 0.657 40 " " 0.233594 0.659375 34 " " 0.001 0.002 6 " " 0.201 6
0.72 0.236 49 " " 0.717969 0.235938 46 " " 0.002 0.0 3 " " 0.002 3
0.667 0.529 37 " " 0.665625 0.527344 42 " " 0.002 0.002 5 " " 0.202 5
0.349 0.677 61 " " 0.357031 0.673437 48 " " 0.008 0.004 13 " " 0.40800000000000003 13
0.654 0.637 59 " " 0.653906 0.639063 59 " " 0.0 0.002 0 " " 0.2 0
0.286 0.409 47 " " 0.285156 0.409375 46 " " 0.001 0.0 1 " " 0.001 1
0.409 0.375 64 " " 0.40625 0.372656 66 " " 0.003 0.002 2 " " 0.203 2
0.249 0.27 47 " " 0.25 0.271094 45 " " 0.001 0.001 2 " " 0.101 2
0.121 0.09 51 " " 0.121875 0.090625 52 " " 0.001 0.001 1 " " 0.101 1
0.922 0.291 47 " " 0.924219 0.288281 41 " " 0.002 0.002 6 " " 0.202 6
0.013 0.42 45 " " 2 2 2 " " 2 2 2 " " 202 2
0.173 0.453 60 " " 0.178125 0.46875 43 " " 0.005 0.016 17 " " 1.605 17
0.247 0.887 42 " " 0.246875 0.883594 40 " " 0.0 0.003 2 " " 0.3 2
0.08 0.678 48 " " 2 2 2 " " 2 2 2 " " 202 2
0.43 0.089 58 " " 0.430469 0.0914062 53 " " 0.0 0.002 5 " " 0.2 5
0.318 0.254 41 " " 0.319531 0.253125 42 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.456 0.362 40 " " 0.454688 0.3625 44 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.584 0.621 52 " " 0.586719 0.625 58 " " 0.003 0.004 6 " " 0.403 6
0.236 0.477 45 " " 0.236719 0.475781 47 " " 0.001 0.001 2 " " 0.101 2
0.594 0.251 53 " " 0.595312 0.247656 56 " " 0.002 0.003 3 " " 0.302 3
0.215 0.279 41 " " 0.214062 0.278906 42 " " 0.001 0.0 1 " " 0.001 1
0.728 0.08 54 " " 0.729688 0.08125 45 " " 0.002 0.001 9 " " 0.10200000000000001 9
0.473 0.301 41 " " 2 2 2 " " 2 2 2 " " 202 2
0.838 0.4 37 " " 0.839844 0.399219 43 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.188 0.164 36 " " 0.217969 0.134375 42 " " 0.03 0.03 6 " " 3.03 6
0.377 0.84 37 " " 0.376563 0.842188 37 " " 0.001 0.002 0 " " 0.201 0
0.303 0.706 39 " " 0.298438 0.679688 45 " " 0.005 0.027 6 " " 2.705 6
0.557 0.843 81 " " 0.557031 0.84375 78 " " 0.0 0.001 3 " " 0.1 3
0.784 0.017 40 " " 0.784375 0.0195312 44 " " 0.001 0.002 4 " " 0.201 4
0.961 0.184 42 " " 0.960938 0.184375 43 " " 0.0 0.001 1 " " 0.1 1
0.412 0.505 73 " " 2 2 2 " " 2 2 2 " " 202 2
0.398 0.741 42 " " 0.397656 0.746875 59 " " 0.0 0.006 17 " " 0.6 17
0.959 0.09 54 " " 0.959375 0.090625 64 " " 0.0 0.001 10 " " 0.1 10
0.688 0.177 44 " " 0.6875 0.178906 44 " " 0.0 0.002 0 " " 0.2 0
0.584 0.31 56 " " 0.5875 0.314844 62 " " 0.004 0.005 6 " " 0.504 6
0.866 0.234 49 " " 0.864844 0.232812 46 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.555 0.112 41 " " 0.554688 0.114844 42 " " 0.001 0.003 1 " " 0.301 1
0.645 0.434 60 " " 0.644531 0.435156 77 " " 0.0 0.001 17 " " 0.1 17
0.403 0.77 38 " " 0.433594 0.767187 53 " " 0.03 0.003 15 " " 0.32999999999999996 15
0.87 0.384 43 " " 0.871094 0.382812 40 " " 0.001 0.002 3 " " 0.201 3
0.82 0.042 54 " " 0.81875 0.0429688 56 " " 0.001 0.001 2 " " 0.101 2
0.443 0.874 45 " " 0.44375 0.872656 46 " " 0.001 0.002 1 " " 0.201 1
0.287 0.526 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.291 0.272 37 " " 0.291406 0.271094 35 " " 0.001 0.001 2 " " 0.101 2
0.814 0.084 50 " " 0.814844 0.084375 50 " " 0.001 0.001 0 " " 0.101 0
0.398 0.629 52 " " 0.396875 0.628125 45 " " 0.002 0.001 7 " " 0.10200000000000001 7
0.173 0.846 48 " " 0.171875 0.846094 41 " " 0.002 0.0 7 " " 0.002 7
0.822 0.373 50 " " 0.823438 0.373437 47 " " 0.002 0.0 3 " " 0.002 3
0.67 0.876 35 " " 0.667188 0.877344 40 " " 0.002 0.002 5 " " 0.202 5
0.948 0.675 52 " " 0.948438 0.680469 57 " " 0.001 0.005 5 " " 0.501 5
0.463 0.116 40 " " 0.461719 0.117188 46 " " 0.001 0.001 6 " " 0.101 6
0.19 0.672 39 " " 0.190625 0.671094 42 " " 0.001 0.001 3 " " 0.101 3
0.528 0.916 51 " " 0.528125 0.913281 50 " " 0.0 0.003 1 " " 0.3 1
0.237 0.513 31 " " 2 2 2 " " 2 2 2 " " 202 2
0.766 0.716 38 " " 0.767187 0.716406 40 " " 0.002 0.0 2 " " 0.002 2
0.386 0.272 41 " " 0.383594 0.271875 46 " " 0.002 0.0 5 " " 0.002 5
0.651 0.176 59 " " 0.650781 0.177344 55 " " 0.0 0.002 4 " " 0.2 4
0.129 0.637 31 " " 0.157813 0.642969 48 " " 0.029 0.006 17 " " 0.629 17
0.698 0.568 42 " " 0.697656 0.574219 43 " " 0.001 0.006 1 " " 0.601 1
0.039 0.657 30 " " 0.0351562 0.659375 36 " " 0.004 0.002 6 " " 0.20400000000000001 6
0.148 0.264 57 " " 0.142969 0.266406 61 " " 0.005 0.002 4 " " 0.20500000000000002 4
0.734 0.827 61 " " 0.73125 0.842188 41 " " 0.003 0.015 20 " " 1.503 20
0.666 0.123 48 " " 0.666406 0.120312 40 " " 0.0 0.003 8 " " 0.3 8
0.259 0.195 43 " " 0.257031 0.194531 42 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.911 0.229 38 " " 0.9125 0.230469 48 " " 0.002 0.002 10 " " 0.202 10
0.299 0.678 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.233 0.088 57 " " 0.233594 0.0929687 51 " " 0.001 0.005 6 " " 0.501 6
0.159 0.645 48 " " 2 2 2 " " 2 2 2 " " 202 2
0.54 0.267 37 " " 0.539844 0.267188 40 " " 0.0 0.0 3 " " 0.0 3
0.094 0.374 47 " " 2 2 2 " " 2 2 2 " " 202 2
0.612 0.47 54 " " 0.60625 0.46875 49 " " 0.005 0.002 5 " " 0.20500000000000002 5
0.162 0.158 38 " " 2 2 2 " " 2 2 2 " " 202 2
0.674 0.779 40 " " 0.669531 0.809375 46 " " 0.005 0.03 6 " " 3.005 6
0.672 0.811 41 " " 2 2 2 " " 2 2 2 " " 202 2
0.419 0.553 40 " " 0.421094 0.555469 43 " " 0.002 0.002 3 " " 0.202 3
0.7 0.841 62 " " 0.696875 0.842188 56 " " 0.003 0.001 6 " " 0.10300000000000001 6
0.373 0.203 41 " " 0.371875 0.20625 41 " " 0.002 0.003 0 " " 0.302 0
0.105 0.627 33 " " 2 2 2 " " 2 2 2 " " 202 2
0.519 0.101 38 " " 0.516406 0.103125 40 " " 0.002 0.002 2 " " 0.202 2
0.716 0.774 48 " " 0.713281 0.775781 48 " " 0.003 0.002 0 " " 0.203 0
0.786 0.351 46 " " 0.786719 0.353125 46 " " 0.001 0.002 0 " " 0.201 0
0.552 0.402 30 " " 0.533594 0.41875 37 " " 0.019 0.017 7 " " 1.719 7
0.624 0.607 44 " " 0.623438 0.605469 42 " " 0.001 0.002 2 " " 0.201 2
0.834 0.736 38 " " 0.83125 0.7375 41 " " 0.002 0.002 3 " " 0.202 3
0.819 0.581 51 " " 0.817187 0.58125 45 " " 0.002 0.0 6 " " 0.002 6
0.348 0.442 46 " " 0.346094 0.442969 52 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.589 0.202 32 " " 2 2 2 " " 2 2 2 " " 202 2
0.027 0.092 63 " " 0.0273438 0.0890625 60 " " 0.0 0.003 3 " " 0.3 3
0.046 0.897 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.358 0.601 34 " " 0.35625 0.604688 35 " " 0.002 0.004 1 " " 0.402 1
0.493 0.898 47 " " 0.494531 0.898438 49 " " 0.002 0.0 2 " " 0.002 2
0.085 0.209 38 " " 2 2 2 " " 2 2 2 " " 202 2
0.715 0.887 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.405 0.87 40 " " 0.407031 0.867188 42 " " 0.002 0.003 2 " " 0.302 2
0.849 0.655 43 " " 0.85 0.653906 48 " " 0.001 0.002 5 " " 0.201 5
0.644 0.776 32 " " 2 2 2 " " 2 2 2 " " 202 2
0.47 0.078 51 " " 0.465625 0.0726563 42 " " 0.005 0.005 9 " " 0.505 9
0.684 0.613 32 " " 0.685156 0.613281 41 " " 0.002 0.001 9 " " 0.10200000000000001 9
0.112 0.408 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.138 0.401 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.151 0.217 50 " " 0.149219 0.2125 48 " " 0.002 0.005 2 " " 0.502 2
0.078 0.847 31 " " 2 2 2 " " 2 2 2 " " 202 2
0.227 0.234 41 " " 0.226562 0.235938 53 " " 0.0 0.002 12 " " 0.2 12
0.054 0.532 37 " " 0.0546875 0.532812 41 " " 0.001 0.001 4 " " 0.101 4
0.92 0.445 70 " " 0.917188 0.450781 63 " " 0.003 0.005 7 " " 0.503 7
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dD<4px, %" "dD<10px, %"
241 229 216 5.677 100.0 64.352 95.833
