x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.123 0.022 52 " " 0.121875 0.0195312 48 " " 0.001 0.002 4 " " 0.201 4
0.576 0.595 56 " " 0.577344 0.59375 55 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.845 0.326 60 " " 0.846094 0.326562 62 " " 0.001 0.001 2 " " 0.101 2
0.392 0.448 49 " " 0.392188 0.45 49 " " 0.0 0.002 0 " " 0.2 0
0.416 0.226 70 " " 0.414844 0.229687 68 " " 0.001 0.004 2 " " 0.401 2
0.407 0.674 57 " " 0.404687 0.674219 60 " " 0.002 0.0 3 " " 0.002 3
0.294 0.663 51 " " 0.294531 0.663281 44 " " 0.001 0.0 7 " " 0.001 7
0.887 0.417 63 " " 0.885938 0.41875 61 " " 0.002 0.002 2 " " 0.202 2
0.03 0.41 58 " " 0.0304688 0.410937 60 " " 0.001 0.001 2 " " 0.101 2
0.013 0.602 40 " " 0.0125 0.602344 41 " " 0.0 0.0 1 " " 0.0 1
0.631 0.261 69 " " 0.63125 0.257812 75 " " 0.0 0.003 6 " " 0.3 6
0.607 0.18 45 " " 0.608594 0.18125 42 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.693 0.483 50 " " 0.69375 0.482031 50 " " 0.001 0.001 0 " " 0.101 0
0.09 0.159 54 " " 0.0945313 0.163281 65 " " 0.005 0.004 11 " " 0.405 11
0.023 0.255 95 " " 0.0265625 0.257031 96 " " 0.004 0.002 1 " " 0.20400000000000001 1
0.821 0.416 55 " " 0.822656 0.417188 61 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.088 0.527 42 " " 0.0882813 0.53125 50 " " 0.0 0.005 8 " " 0.5 8
0.165 0.441 47 " " 0.165625 0.439844 44 " " 0.001 0.002 3 " " 0.201 3
0.319 0.623 42 " " 0.317969 0.621094 41 " " 0.001 0.002 1 " " 0.201 1
0.127 0.459 52 " " 0.125781 0.461719 54 " " 0.002 0.003 2 " " 0.302 2
0.924 0.255 81 " " 0.923437 0.253125 82 " " 0.001 0.002 1 " " 0.201 1
0.807 0.528 72 " " 0.807031 0.525781 67 " " 0.0 0.002 5 " " 0.2 5
0.58 0.077 54 " " 0.578906 0.0773437 57 " " 0.001 0.0 3 " " 0.001 3
0.724 0.131 75 " " 0.724219 0.133594 70 " " 0.0 0.002 5 " " 0.2 5
0.113 0.614 45 " " 0.111719 0.614062 52 " " 0.001 0.0 7 " " 0.001 7
0.664 0.518 60 " " 0.667188 0.521875 64 " " 0.003 0.004 4 " " 0.403 4
0.602 0.538 43 " " 0.60625 0.539844 42 " " 0.004 0.002 1 " " 0.20400000000000001 1
0.034 0.48 48 " " 0.0320312 0.478906 49 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.752 0.384 53 " " 0.753125 0.382031 54 " " 0.002 0.002 1 " " 0.202 1
0.391 0.577 46 " " 0.391406 0.578906 45 " " 0.001 0.002 1 " " 0.201 1
0.492 0.131 51 " " 0.492969 0.13125 54 " " 0.001 0.0 3 " " 0.001 3
0.263 0.634 48 " " 0.260938 0.635156 46 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.219 0.423 60 " " 0.217187 0.41875 49 " " 0.002 0.004 11 " " 0.402 11
0.668 0.329 43 " " 0.669531 0.329688 40 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.537 0.345 38 " " 0.5375 0.34375 40 " " 0.0 0.001 2 " " 0.1 2
0.33 0.077 46 " " 0.330469 0.0765625 46 " " 0.001 0.001 0 " " 0.101 0
0.531 0.38 47 " " 0.533594 0.380469 45 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.642 0.552 51 " " 0.642187 0.55 49 " " 0.0 0.002 2 " " 0.2 2
0.536 0.073 44 " " 0.5375 0.071875 47 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.322 0.658 44 " " 0.321094 0.658594 49 " " 0.001 0.001 5 " " 0.101 5
0.141 0.676 54 " " 0.141406 0.678125 54 " " 0.0 0.002 0 " " 0.2 0
0.509 0.198 53 " " 0.509375 0.196875 53 " " 0.0 0.001 0 " " 0.1 0
0.3 0.255 68 " " 0.299219 0.254687 64 " " 0.001 0.001 4 " " 0.101 4
0.484 0.573 45 " " 0.482812 0.570312 42 " " 0.001 0.002 3 " " 0.201 3
0.305 0.44 42 " " 0.305469 0.441406 46 " " 0.001 0.002 4 " " 0.201 4
0.234 0.476 48 " " 0.232812 0.473437 41 " " 0.002 0.002 7 " " 0.202 7
0.773 0.216 53 " " 0.773438 0.217969 58 " " 0.0 0.002 5 " " 0.2 5
0.787 0.403 54 " " 0.786719 0.401563 54 " " 0.001 0.002 0 " " 0.201 0
0.214 0.575 47 " " 0.213281 0.577344 53 " " 0.001 0.002 6 " " 0.201 6
0.418 0.174 59 " " 0.414844 0.171875 60 " " 0.003 0.002 1 " " 0.203 1
0.119 0.53 40 " " 0.119531 0.530469 41 " " 0.001 0.0 1 " " 0.001 1
0.08 0.485 54 " " 0.078125 0.484375 52 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.234 0.28 54 " " 0.232812 0.28125 60 " " 0.001 0.002 6 " " 0.201 6
0.64 0.634 55 " " 0.639063 0.632031 52 " " 0.001 0.002 3 " " 0.201 3
0.421 0.134 36 " " 0.420312 0.132812 33 " " 0.001 0.002 3 " " 0.201 3
0.489 0.082 46 " " 0.489062 0.0820312 46 " " 0.0 0.0 0 " " 0.0 0
0.198 0.611 48 " " 0.196875 0.614062 47 " " 0.001 0.003 1 " " 0.301 1
0.196 0.546 35 " " 0.197656 0.545313 38 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.531 0.585 48 " " 0.533594 0.583594 53 " " 0.002 0.002 5 " " 0.202 5
0.454 0.159 58 " " 0.454688 0.155469 62 " " 0.001 0.003 4 " " 0.301 4
0.382 0.259 51 " " 0.382031 0.260938 57 " " 0.0 0.002 6 " " 0.2 6
0.255 0.666 38 " " 0.253906 0.665625 38 " " 0.001 0.001 0 " " 0.101 0
0.838 0.497 52 " " 0.836719 0.5 46 " " 0.001 0.003 6 " " 0.301 6
0.054 0.515 39 " " 0.0539063 0.517187 42 " " 0.0 0.002 3 " " 0.2 3
0.62 0.33 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.427 0.295 51 " " 0.425781 0.296094 51 " " 0.001 0.001 0 " " 0.101 0
0.159 0.751 60 " " 2 2 2 " " 2 2 2 " " 202 2
0.241 0.434 38 " " 0.242969 0.432031 37 " " 0.002 0.002 1 " " 0.202 1
0.867 0.172 77 " " 0.867188 0.173438 72 " " 0.0 0.002 5 " " 0.2 5
0.082 0.073 58 " " 0.0804688 0.0726563 58 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.277 0.105 56 " " 0.277344 0.10625 54 " " 0.001 0.001 2 " " 0.101 2
0.62 0.092 44 " " 0.620313 0.090625 43 " " 0.001 0.002 1 " " 0.201 1
0.217 0.678 39 " " 0.216406 0.68125 42 " " 0.001 0.003 3 " " 0.301 3
0.074 0.591 47 " " 0.0757812 0.592969 43 " " 0.002 0.002 4 " " 0.202 4
0.18 0.659 44 " " 0.179688 0.658594 42 " " 0.001 0.001 2 " " 0.101 2
0.482 0.245 107 " " 0.482812 0.240625 113 " " 0.001 0.004 6 " " 0.401 6
0.277 0.328 67 " " 0.278906 0.328906 69 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.152 0.63 54 " " 0.152344 0.628906 45 " " 0.0 0.002 9 " " 0.2 9
0.171 0.491 50 " " 0.171875 0.483594 47 " " 0.001 0.008 3 " " 0.801 3
0.306 0.19 42 " " 0.307031 0.190625 44 " " 0.001 0.001 2 " " 0.101 2
0.8 0.336 46 " " 0.8 0.3375 45 " " 0.0 0.002 1 " " 0.2 1
0.76 0.467 51 " " 0.760156 0.467187 50 " " 0.0 0.0 1 " " 0.0 1
0.511 0.33 57 " " 2 2 2 " " 2 2 2 " " 202 2
0.156 0.317 37 " " 0.15625 0.315625 36 " " 0.0 0.002 1 " " 0.2 1
0.427 0.085 57 " " 0.427344 0.0867188 62 " " 0.001 0.002 5 " " 0.201 5
0.607 0.501 40 " " 0.607813 0.499219 41 " " 0.001 0.002 1 " " 0.201 1
0.035 0.079 53 " " 0.034375 0.0789063 58 " " 0.001 0.0 5 " " 0.001 5
0.086 0.314 39 " " 0.0859375 0.314063 39 " " 0.0 0.0 0 " " 0.0 0
0.418 0.448 45 " " 2 2 2 " " 2 2 2 " " 202 2
0.193 0.508 42 " " 0.194531 0.507031 47 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.799 0.15 46 " " 2 2 2 " " 2 2 2 " " 202 2
0.345 0.617 43 " " 2 2 2 " " 2 2 2 " " 202 2
0.098 0.212 56 " " 0.1 0.214062 56 " " 0.002 0.002 0 " " 0.202 0
0.432 0.412 32 " " 0.432813 0.411719 37 " " 0.001 0.001 5 " " 0.101 5
0.432 0.35 53 " " 0.43125 0.352344 57 " " 0.001 0.002 4 " " 0.201 4
0.815 0.091 78 " " 0.819531 0.0921875 88 " " 0.005 0.002 10 " " 0.20500000000000002 10
0.145 0.523 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.045 0.191 36 " " 2 2 2 " " 2 2 2 " " 202 2
0.422 0.601 44 " " 2 2 2 " " 2 2 2 " " 202 2
0.274 0.581 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.097 0.678 46 " " 2 2 2 " " 2 2 2 " " 202 2
0.147 0.101 51 " " 0.147656 0.100781 52 " " 0.001 0.0 1 " " 0.001 1
0.48 0.388 33 " " 0.480469 0.385938 38 " " 0.0 0.002 5 " " 0.2 5
0.186 0.269 47 " " 0.1875 0.26875 49 " " 0.002 0.0 2 " " 0.002 2
0.56 0.645 40 " " 0.5625 0.64375 40 " " 0.002 0.002 0 " " 0.202 0
0.434 0.709 42 " " 0.435156 0.707812 42 " " 0.001 0.001 0 " " 0.101 0
0.456 0.113 36 " " 0.455469 0.110156 37 " " 0.001 0.002 1 " " 0.201 1
0.471 0.666 42 " " 0.470313 0.6625 41 " " 0.001 0.003 1 " " 0.301 1
0.507 0.414 44 " " 0.507812 0.409375 43 " " 0.001 0.005 1 " " 0.501 1
0.138 0.414 44 " " 0.135937 0.409375 37 " " 0.002 0.005 7 " " 0.502 7
0.461 0.57 39 " " 0.459375 0.570312 44 " " 0.002 0.0 5 " " 0.002 5
0.643 0.483 46 " " 0.64375 0.480469 46 " " 0.001 0.002 0 " " 0.201 0
0.63 0.152 45 " " 0.630469 0.153125 47 " " 0.0 0.002 2 " " 0.2 2
0.723 0.191 40 " " 0.725 0.192969 40 " " 0.002 0.002 0 " " 0.202 0
0.14 0.566 50 " " 0.154687 0.560938 75 " " 0.015 0.005 25 " " 0.515 25
0.24 0.591 47 " " 0.239063 0.590625 49 " " 0.001 0.0 2 " " 0.001 2
0.512 0.555 50 " " 0.507812 0.553906 57 " " 0.004 0.001 7 " " 0.10400000000000001 7
0.198 0.152 31 " " 0.194531 0.154687 34 " " 0.003 0.002 3 " " 0.203 3
0.785 0.738 46 " " 0.785156 0.741406 47 " " 0.0 0.003 1 " " 0.3 1
0.018 0.515 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.47 0.509 55 " " 0.469531 0.509375 57 " " 0.0 0.001 2 " " 0.1 2
0.194 0.438 33 " " 2 2 2 " " 2 2 2 " " 202 2
0.588 0.129 41 " " 0.590625 0.130469 46 " " 0.003 0.002 5 " " 0.203 5
0.504 0.373 29 " " 2 2 2 " " 2 2 2 " " 202 2
0.514 0.44 38 " " 0.516406 0.442969 42 " " 0.002 0.003 4 " " 0.302 4
0.552 0.216 41 " " 0.552344 0.217969 41 " " 0.001 0.002 0 " " 0.201 0
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dD<4px, %" "dD<10px, %"
190 179 174 2.793 100.0 70.69 97.701
