x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.986 0.064 49 " " 0.984375 0.0617188 51 " " 0.002 0.002 2 " " 0.202 2
0.722 0.677 64 " " 0.726562 0.694531 44 " " 0.005 0.017 20 " " 1.705 20
0.806 0.33 43 " " 0.803906 0.328906 43 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.327 0.269 44 " " 0.325781 0.267969 45 " " 0.001 0.001 1 " " 0.101 1
0.497 0.684 66 " " 0.497656 0.682031 59 " " 0.001 0.002 7 " " 0.201 7
0.301 0.349 55 " " 0.303125 0.35 49 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.148 0.7 46 " " 0.119531 0.686719 59 " " 0.028 0.013 13 " " 1.328 13
0.12 0.686 54 " " 2 2 2 " " 2 2 2 " " 202 2
0.778 0.637 49 " " 0.775781 0.639063 55 " " 0.002 0.002 6 " " 0.202 6
0.155 0.409 40 " " 0.153906 0.410937 48 " " 0.002 0.002 8 " " 0.202 8
0.988 0.191 39 " " 0.988281 0.192188 43 " " 0.001 0.002 4 " " 0.201 4
0.772 0.705 44 " " 0.760156 0.705469 54 " " 0.012 0.0 10 " " 0.012 10
0.42 0.152 59 " " 0.420312 0.147656 56 " " 0.0 0.004 3 " " 0.4 3
0.279 0.717 44 " " 0.278125 0.717969 44 " " 0.001 0.001 0 " " 0.101 0
0.198 0.388 75 " " 0.201562 0.389844 66 " " 0.003 0.002 9 " " 0.203 9
0.166 0.224 44 " " 0.165625 0.224219 47 " " 0.001 0.0 3 " " 0.001 3
0.336 0.1 43 " " 0.332812 0.103125 44 " " 0.003 0.003 1 " " 0.303 1
0.87 0.101 38 " " 0.871875 0.103125 37 " " 0.002 0.002 1 " " 0.202 1
0.113 0.34 57 " " 0.110156 0.341406 57 " " 0.003 0.002 0 " " 0.203 0
0.627 0.389 55 " " 0.624219 0.385156 50 " " 0.003 0.004 5 " " 0.403 5
0.33 0.564 29 " " 2 2 2 " " 2 2 2 " " 202 2
0.098 0.273 59 " " 0.0953125 0.275781 78 " " 0.002 0.003 19 " " 0.302 19
0.354 0.469 68 " " 0.352344 0.46875 62 " " 0.002 0.0 6 " " 0.002 6
0.564 0.697 42 " " 0.564844 0.692969 46 " " 0.001 0.004 4 " " 0.401 4
0.9 0.356 61 " " 0.900781 0.354688 56 " " 0.001 0.002 5 " " 0.201 5
0.609 0.594 43 " " 0.610937 0.594531 46 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.84 0.562 52 " " 0.841406 0.564062 54 " " 0.002 0.002 2 " " 0.202 2
0.931 0.495 49 " " 0.929688 0.495313 53 " " 0.002 0.0 4 " " 0.002 4
0.751 0.711 47 " " 2 2 2 " " 2 2 2 " " 202 2
0.1 0.209 44 " " 0.100781 0.209375 38 " " 0.001 0.001 6 " " 0.101 6
0.038 0.635 47 " " 0.040625 0.634375 45 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.503 0.15 42 " " 0.501562 0.149219 49 " " 0.002 0.001 7 " " 0.10200000000000001 7
0.392 0.429 48 " " 0.389844 0.430469 46 " " 0.002 0.002 2 " " 0.202 2
0.46 0.088 48 " " 0.460156 0.0875 46 " " 0.0 0.001 2 " " 0.1 2
0.784 0.564 34 " " 0.785156 0.564844 35 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.28 0.754 38 " " 2 2 2 " " 2 2 2 " " 202 2
0.044 0.349 55 " " 0.0453125 0.349219 53 " " 0.002 0.0 2 " " 0.002 2
0.834 0.5 43 " " 0.833594 0.503125 42 " " 0.001 0.003 1 " " 0.301 1
0.176 0.698 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.688 0.346 54 " " 0.690625 0.35 50 " " 0.002 0.004 4 " " 0.402 4
0.416 0.604 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.802 0.6 42 " " 0.80625 0.596094 46 " " 0.004 0.004 4 " " 0.404 4
0.831 0.316 38 " " 0.828906 0.315625 40 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.632 0.491 35 " " 0.63125 0.490625 41 " " 0.001 0.001 6 " " 0.101 6
0.043 0.685 49 " " 0.0453125 0.684375 54 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.465 0.149 45 " " 0.464063 0.146094 48 " " 0.001 0.003 3 " " 0.301 3
0.676 0.062 38 " " 0.68125 0.0632813 44 " " 0.005 0.002 6 " " 0.20500000000000002 6
0.534 0.566 63 " " 0.532031 0.56875 60 " " 0.002 0.003 3 " " 0.302 3
0.417 0.091 59 " " 0.417188 0.0890625 59 " " 0.0 0.002 0 " " 0.2 0
0.466 0.53 27 " " 2 2 2 " " 2 2 2 " " 202 2
0.677 0.541 54 " " 0.675781 0.542188 51 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.621 0.631 50 " " 0.621094 0.632031 45 " " 0.0 0.001 5 " " 0.1 5
0.47 0.637 42 " " 0.467187 0.633594 47 " " 0.002 0.003 5 " " 0.302 5
0.78 0.597 33 " " 0.775 0.596094 38 " " 0.005 0.001 5 " " 0.10500000000000001 5
0.306 0.113 36 " " 0.30625 0.116406 38 " " 0.0 0.003 2 " " 0.3 2
0.008 0.324 27 " " 2 2 2 " " 2 2 2 " " 202 2
0.749 0.567 48 " " 2 2 2 " " 2 2 2 " " 202 2
0.658 0.224 46 " " 0.657812 0.223438 51 " " 0.0 0.001 5 " " 0.1 5
0.828 0.679 58 " " 0.825781 0.675 54 " " 0.002 0.004 4 " " 0.402 4
0.897 0.096 34 " " 0.896875 0.0929687 38 " " 0.0 0.003 4 " " 0.3 4
0.722 0.618 44 " " 0.719531 0.617188 44 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.741 0.411 42 " " 0.739062 0.411719 45 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.275 0.68 36 " " 0.274219 0.680469 41 " " 0.001 0.0 5 " " 0.001 5
0.508 0.463 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.787 0.349 36 " " 2 2 2 " " 2 2 2 " " 202 2
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dD<4px, %" "dD<10px, %"
226 225 209 7.111 100.0 69.378 97.129
