x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.338 0.488 48 " " 0.336719 0.489062 46 " " 0.001 0.001 2 " " 0.101 2
0.53 0.543 62 " " 0.528906 0.541406 59 " " 0.002 0.002 3 " " 0.202 3
0.184 0.37 50 " " 0.182031 0.371094 55 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.635 0.523 61 " " 0.633594 0.521094 57 " " 0.002 0.002 4 " " 0.202 4
0.699 0.7 50 " " 0.697656 0.7 44 " " 0.002 0.0 6 " " 0.002 6
0.234 0.589 56 " " 0.233594 0.591406 64 " " 0.001 0.002 8 " " 0.201 8
0.483 0.327 50 " " 0.482031 0.328125 54 " " 0.001 0.001 4 " " 0.101 4
0.702 0.542 53 " " 0.698438 0.54375 51 " " 0.003 0.002 2 " " 0.203 2
0.191 0.318 46 " " 0.191406 0.319531 47 " " 0.0 0.002 1 " " 0.2 1
0.927 0.184 65 " " 0.927344 0.184375 62 " " 0.0 0.001 3 " " 0.1 3
0.713 0.507 47 " " 0.7125 0.508594 46 " " 0.001 0.002 1 " " 0.201 1
0.202 0.265 55 " " 0.201562 0.267969 58 " " 0.001 0.003 3 " " 0.301 3
0.756 0.279 86 " " 0.752344 0.277344 71 " " 0.004 0.002 15 " " 0.20400000000000001 15
0.209 0.75 64 " " 0.211719 0.752344 59 " " 0.002 0.002 5 " " 0.202 5
0.013 0.858 45 " " 0.0125 0.857031 47 " " 0.0 0.001 2 " " 0.1 2
0.373 0.22 54 " " 0.375 0.21875 53 " " 0.002 0.002 1 " " 0.202 1
0.427 0.236 48 " " 0.423438 0.239844 54 " " 0.004 0.004 6 " " 0.404 6
0.366 0.398 55 " " 0.367188 0.394531 57 " " 0.002 0.003 2 " " 0.302 2
0.747 0.508 55 " " 0.747656 0.511719 55 " " 0.001 0.004 0 " " 0.401 0
0.089 0.692 45 " " 0.0898438 0.691406 41 " " 0.001 0.001 4 " " 0.101 4
0.119 0.699 49 " " 0.115625 0.699219 53 " " 0.003 0.0 4 " " 0.003 4
0.024 0.415 57 " " 0.0265625 0.414062 57 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.867 0.478 65 " " 0.869531 0.476562 64 " " 0.002 0.002 1 " " 0.202 1
0.35 0.617 53 " " 0.353125 0.61875 57 " " 0.003 0.002 4 " " 0.203 4
0.14 0.64 60 " " 0.139062 0.638281 55 " " 0.001 0.002 5 " " 0.201 5
0.068 0.024 69 " " 0.06875 0.0234375 61 " " 0.001 0.001 8 " " 0.101 8
0.671 0.123 63 " " 0.671094 0.121875 67 " " 0.0 0.001 4 " " 0.1 4
0.466 0.434 53 " " 0.466406 0.433594 47 " " 0.0 0.0 6 " " 0.0 6
0.9 0.302 60 " " 0.9 0.300781 57 " " 0.0 0.002 3 " " 0.2 3
0.327 0.44 58 " " 0.328906 0.439844 58 " " 0.002 0.0 0 " " 0.002 0
0.379 0.024 55 " " 2 2 2 " " 2 2 2 " " 202 2
0.783 0.379 48 " " 0.784375 0.382031 56 " " 0.002 0.003 8 " " 0.302 8
0.056 0.655 51 " " 0.0570313 0.655469 52 " " 0.001 0.0 1 " " 0.001 1
0.034 0.541 57 " " 0.0328125 0.54375 62 " " 0.002 0.003 5 " " 0.302 5
0.978 0.476 61 " " 0.976562 0.475781 64 " " 0.002 0.0 3 " " 0.002 3
0.032 0.703 54 " " 0.0296875 0.704687 55 " " 0.002 0.002 1 " " 0.202 1
0.295 0.305 56 " " 0.296094 0.303906 59 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.907 0.594 67 " " 0.907031 0.594531 64 " " 0.0 0.001 3 " " 0.1 3
0.166 0.488 76 " " 0.169531 0.486719 67 " " 0.004 0.002 9 " " 0.20400000000000001 9
0.606 0.376 66 " " 0.607813 0.372656 57 " " 0.002 0.003 9 " " 0.302 9
0.825 0.177 50 " " 0.825781 0.178125 46 " " 0.001 0.001 4 " " 0.101 4
0.552 0.233 84 " " 0.551562 0.232031 86 " " 0.001 0.001 2 " " 0.101 2
0.596 0.477 57 " " 0.594531 0.478906 58 " " 0.002 0.002 1 " " 0.202 1
0.609 0.656 45 " " 0.610156 0.658594 51 " " 0.001 0.002 6 " " 0.201 6
0.064 0.279 56 " " 0.0632813 0.278906 55 " " 0.001 0.0 1 " " 0.001 1
0.729 0.327 51 " " 0.725781 0.328906 50 " " 0.003 0.002 1 " " 0.203 1
0.045 0.752 48 " " 0.0429688 0.754687 50 " " 0.002 0.003 2 " " 0.302 2
0.891 0.213 50 " " 0.890625 0.214844 52 " " 0.0 0.002 2 " " 0.2 2
0.173 0.555 56 " " 0.173438 0.557031 49 " " 0.0 0.002 7 " " 0.2 7
0.362 0.662 36 " " 0.364062 0.661719 36 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.275 0.252 44 " " 0.273438 0.254687 51 " " 0.002 0.002 7 " " 0.202 7
0.017 0.327 48 " " 0.01875 0.325 51 " " 0.002 0.002 3 " " 0.202 3
0.787 0.106 46 " " 0.788281 0.104687 55 " " 0.002 0.002 9 " " 0.202 9
0.434 0.316 66 " " 0.435156 0.319531 63 " " 0.002 0.004 3 " " 0.402 3
0.811 0.138 48 " " 0.810938 0.139844 46 " " 0.0 0.002 2 " " 0.2 2
0.667 0.388 93 " " 0.66875 0.390625 86 " " 0.002 0.002 7 " " 0.202 7
0.823 0.279 63 " " 0.828906 0.278906 59 " " 0.006 0.0 4 " " 0.006 4
0.173 0.639 45 " " 0.175781 0.642187 40 " " 0.002 0.003 5 " " 0.302 5
0.427 0.46 48 " " 0.428125 0.460156 44 " " 0.002 0.0 4 " " 0.002 4
0.256 0.47 159 " " 0.260156 0.470313 156 " " 0.004 0.0 3 " " 0.004 3
0.148 0.583 47 " " 0.147656 0.585156 46 " " 0.0 0.002 1 " " 0.2 1
0.636 0.321 50 " " 0.636719 0.321094 51 " " 0.001 0.0 1 " " 0.001 1
0.26 0.346 49 " " 0.261719 0.347656 51 " " 0.002 0.002 2 " " 0.202 2
0.308 0.257 46 " " 0.305469 0.257031 41 " " 0.002 0.0 5 " " 0.002 5
0.952 0.596 64 " " 0.948438 0.596094 61 " " 0.003 0.0 3 " " 0.003 3
0.355 0.7 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.793 0.338 54 " " 0.796094 0.339063 62 " " 0.003 0.002 8 " " 0.203 8
0.093 0.333 50 " " 0.0945313 0.332812 52 " " 0.002 0.0 2 " " 0.002 2
0.395 0.577 51 " " 0.4 0.578906 52 " " 0.005 0.002 1 " " 0.20500000000000002 1
0.695 0.658 47 " " 0.695312 0.657812 47 " " 0.0 0.0 0 " " 0.0 0
0.53 0.476 48 " " 0.529688 0.476562 45 " " 0.0 0.001 3 " " 0.1 3
0.338 0.662 40 " " 0.338281 0.664062 40 " " 0.0 0.002 0 " " 0.2 0
0.707 0.173 76 " " 0.704687 0.172656 78 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.402 0.531 43 " " 0.401563 0.534375 47 " " 0.0 0.003 4 " " 0.3 4
0.473 0.259 67 " " 0.471094 0.25625 64 " " 0.002 0.002 3 " " 0.202 3
0.45 0.523 50 " " 0.450781 0.521875 52 " " 0.001 0.001 2 " " 0.101 2
0.784 0.462 44 " " 0.784375 0.460938 45 " " 0.0 0.001 1 " " 0.1 1
0.034 0.084 78 " " 0.0320312 0.0882813 62 " " 0.002 0.005 16 " " 0.502 16
0.805 0.586 53 " " 0.804688 0.589844 50 " " 0.0 0.004 3 " " 0.4 3
0.249 0.274 41 " " 0.248437 0.277344 38 " " 0.001 0.003 3 " " 0.301 3
0.479 0.117 56 " " 0.480469 0.116406 59 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.736 0.229 42 " " 0.735937 0.228125 39 " " 0.0 0.001 3 " " 0.1 3
0.809 0.498 46 " " 0.811719 0.497656 43 " " 0.002 0.0 3 " " 0.002 3
0.013 0.262 48 " " 0.0140625 0.260156 48 " " 0.001 0.002 0 " " 0.201 0
0.677 0.723 53 " " 0.676562 0.721094 52 " " 0.0 0.002 1 " " 0.2 1
0.052 0.37 50 " " 0.0523437 0.371875 48 " " 0.0 0.002 2 " " 0.2 2
0.843 0.016 36 " " 0.842969 0.0164062 39 " " 0.0 0.001 3 " " 0.1 3
0.74 0.383 66 " " 0.739062 0.384375 65 " " 0.001 0.002 1 " " 0.201 1
0.441 0.276 42 " " 0.440625 0.278125 39 " " 0.0 0.002 3 " " 0.2 3
0.955 0.062 75 " " 0.953906 0.0664062 78 " " 0.001 0.004 3 " " 0.401 3
0.373 0.495 57 " " 0.376563 0.49375 56 " " 0.003 0.001 1 " " 0.10300000000000001 1
0.838 0.423 52 " " 0.836719 0.424219 49 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.147 0.114 65 " " 0.146875 0.108594 57 " " 0.0 0.005 8 " " 0.5 8
0.465 0.637 41 " " 2 2 2 " " 2 2 2 " " 202 2
0.235 0.815 49 " " 0.234375 0.814062 43 " " 0.001 0.001 6 " " 0.101 6
0.337 0.543 61 " " 0.340625 0.542969 72 " " 0.004 0.0 11 " " 0.004 11
0.108 0.266 41 " " 0.107031 0.266406 46 " " 0.001 0.001 5 " " 0.101 5
0.25 0.646 56 " " 0.25 0.646875 55 " " 0.0 0.001 1 " " 0.1 1
0.664 0.456 41 " " 0.663281 0.457031 43 " " 0.001 0.001 2 " " 0.101 2
0.03 0.198 50 " " 0.0304688 0.200781 61 " " 0.0 0.002 11 " " 0.2 11
0.874 0.615 51 " " 0.875 0.619531 60 " " 0.001 0.005 9 " " 0.501 9
0.527 0.283 61 " " 0.527344 0.279687 68 " " 0.0 0.003 7 " " 0.3 7
0.533 0.332 44 " " 0.53125 0.330469 40 " " 0.002 0.002 4 " " 0.202 4
0.495 0.446 41 " " 0.496875 0.445312 41 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.524 0.066 44 " " 0.521875 0.0648438 40 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.616 0.211 46 " " 0.615625 0.210156 42 " " 0.001 0.001 4 " " 0.101 4
0.333 0.169 45 " " 0.332812 0.170312 41 " " 0.0 0.002 4 " " 0.2 4
0.6 0.266 66 " " 0.600781 0.264844 64 " " 0.001 0.001 2 " " 0.101 2
0.665 0.527 45 " " 0.667188 0.527344 43 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.291 0.763 44 " " 0.290625 0.766406 42 " " 0.0 0.003 2 " " 0.3 2
0.816 0.028 48 " " 0.816406 0.0289063 45 " " 0.0 0.001 3 " " 0.1 3
0.839 0.329 56 " " 0.839844 0.330469 47 " " 0.001 0.002 9 " " 0.201 9
0.564 0.52 47 " " 2 2 2 " " 2 2 2 " " 202 2
0.598 0.326 43 " " 0.599219 0.325781 45 " " 0.002 0.0 2 " " 0.002 2
0.21 0.872 48 " " 0.209375 0.871875 50 " " 0.001 0.0 2 " " 0.001 2
0.76 0.08 39 " " 0.759375 0.0796875 39 " " 0.001 0.001 0 " " 0.101 0
0.409 0.408 66 " " 0.403125 0.41875 53 " " 0.006 0.011 13 " " 1.1059999999999999 13
0.337 0.238 47 " " 0.334375 0.236719 48 " " 0.002 0.002 1 " " 0.202 1
0.776 0.502 50 " " 0.778125 0.503906 52 " " 0.002 0.002 2 " " 0.202 2
0.32 0.13 47 " " 0.320312 0.13125 48 " " 0.0 0.001 1 " " 0.1 1
0.037 0.605 49 " " 0.0359375 0.605469 48 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.202 0.531 56 " " 0.199219 0.530469 55 " " 0.003 0.001 1 " " 0.10300000000000001 1
0.416 0.355 43 " " 0.417969 0.353906 43 " " 0.002 0.002 0 " " 0.202 0
0.616 0.118 58 " " 0.617969 0.11875 50 " " 0.002 0.001 8 " " 0.10200000000000001 8
0.591 0.177 51 " " 0.589063 0.175 49 " " 0.002 0.002 2 " " 0.202 2
0.298 0.355 43 " " 0.296875 0.360156 38 " " 0.002 0.005 5 " " 0.502 5
0.844 0.376 48 " " 0.842969 0.378125 54 " " 0.001 0.002 6 " " 0.201 6
0.415 0.134 43 " " 0.416406 0.133594 41 " " 0.002 0.0 2 " " 0.002 2
0.598 0.545 53 " " 2 2 2 " " 2 2 2 " " 202 2
0.772 0.577 48 " " 0.773438 0.576563 50 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.746 0.626 88 " " 0.747656 0.621875 86 " " 0.002 0.004 2 " " 0.402 2
0.854 0.063 63 " " 0.853125 0.065625 59 " " 0.001 0.002 4 " " 0.201 4
0.155 0.692 45 " " 0.15625 0.690625 48 " " 0.002 0.002 3 " " 0.202 3
0.438 0.423 33 " " 2 2 2 " " 2 2 2 " " 202 2
0.062 0.569 46 " " 0.0640625 0.569531 53 " " 0.002 0.001 7 " " 0.10200000000000001 7
0.177 0.674 32 " " 2 2 2 " " 2 2 2 " " 202 2
0.282 0.611 42 " " 0.283594 0.6125 42 " " 0.002 0.002 0 " " 0.202 0
0.178 0.195 63 " " 0.177344 0.197656 59 " " 0.001 0.002 4 " " 0.201 4
0.895 0.097 49 " " 0.896094 0.0976562 47 " " 0.001 0.001 2 " " 0.101 2
0.445 0.149 39 " " 0.44375 0.148438 45 " " 0.001 0.001 6 " " 0.101 6
0.823 0.463 43 " " 0.823438 0.464844 50 " " 0.001 0.002 7 " " 0.201 7
0.892 0.019 57 " " 0.889063 0.0179687 56 " " 0.003 0.001 1 " " 0.10300000000000001 1
0.422 0.195 46 " " 0.421094 0.195312 42 " " 0.001 0.001 4 " " 0.101 4
0.7 0.062 44 " " 0.7 0.0609375 44 " " 0.0 0.001 0 " " 0.1 0
0.937 0.525 58 " " 0.9375 0.525 58 " " 0.001 0.0 0 " " 0.001 0
0.079 0.513 50 " " 0.078125 0.510938 47 " " 0.001 0.002 3 " " 0.201 3
0.544 0.369 48 " " 0.545313 0.369531 52 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.768 0.142 46 " " 0.767969 0.142969 49 " " 0.0 0.001 3 " " 0.1 3
0.359 0.559 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.116 0.395 65 " " 0.117188 0.399219 56 " " 0.001 0.005 9 " " 0.501 9
0.023 0.366 46 " " 0.0203125 0.366406 40 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.167 0.609 34 " " 0.166406 0.608594 37 " " 0.001 0.0 3 " " 0.001 3
0.934 0.343 47 " " 0.935156 0.345313 51 " " 0.001 0.002 4 " " 0.201 4
0.455 0.364 43 " " 0.453125 0.365625 44 " " 0.002 0.002 1 " " 0.202 1
0.26 0.205 44 " " 0.282813 0.191406 55 " " 0.023 0.014 11 " " 1.423 11
0.892 0.254 48 " " 0.889844 0.255469 55 " " 0.002 0.002 7 " " 0.202 7
0.285 0.009 28 " " 2 2 2 " " 2 2 2 " " 202 2
0.034 0.484 57 " " 0.034375 0.482031 58 " " 0.0 0.002 1 " " 0.2 1
0.241 0.31 45 " " 0.240625 0.305469 34 " " 0.001 0.005 11 " " 0.501 11
0.242 0.241 36 " " 0.223438 0.233594 32 " " 0.019 0.008 4 " " 0.8190000000000001 4
0.007 0.522 36 " " 2 2 2 " " 2 2 2 " " 202 2
0.206 0.221 29 " " 0.182812 0.229687 39 " " 0.024 0.009 10 " " 0.9239999999999999 10
0.321 0.386 42 " " 0.320312 0.385156 45 " " 0.001 0.001 3 " " 0.101 3
0.194 0.605 38 " " 0.189844 0.603906 39 " " 0.004 0.002 1 " " 0.20400000000000001 1
0.487 0.406 43 " " 0.486719 0.402344 41 " " 0.001 0.004 2 " " 0.401 2
0.729 0.08 42 " " 0.726562 0.0804688 49 " " 0.002 0.001 7 " " 0.10200000000000001 7
0.645 0.629 64 " " 0.645312 0.629687 70 " " 0.001 0.001 6 " " 0.101 6
0.441 0.642 56 " " 2 2 2 " " 2 2 2 " " 202 2
0.062 0.709 39 " " 0.059375 0.710938 41 " " 0.002 0.002 2 " " 0.202 2
0.175 0.841 54 " " 0.172656 0.846094 51 " " 0.002 0.005 3 " " 0.502 3
0.013 0.452 31 " " 2 2 2 " " 2 2 2 " " 202 2
0.588 0.735 63 " " 2 2 2 " " 2 2 2 " " 202 2
0.749 0.175 43 " " 0.744531 0.180469 45 " " 0.005 0.005 2 " " 0.505 2
0.06 0.344 34 " " 0.0585938 0.345313 36 " " 0.002 0.002 2 " " 0.202 2
0.63 0.573 44 " " 0.633594 0.573438 50 " " 0.003 0.0 6 " " 0.003 6
0.252 0.11 52 " " 2 2 2 " " 2 2 2 " " 202 2
0.537 0.174 46 " " 2 2 2 " " 2 2 2 " " 202 2
0.19 0.791 33 " " 0.189844 0.792188 32 " " 0.0 0.001 1 " " 0.1 1
0.22 0.635 37 " " 0.217969 0.634375 42 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.903 0.348 36 " " 2 2 2 " " 2 2 2 " " 202 2
0.062 0.777 42 " " 0.0648438 0.777344 49 " " 0.002 0.0 7 " " 0.002 7
0.721 0.445 52 " " 0.723437 0.442969 57 " " 0.002 0.002 5 " " 0.202 5
0.204 0.579 33 " " 0.204688 0.579687 39 " " 0.001 0.001 6 " " 0.101 6
0.059 0.153 46 " " 0.0601562 0.151562 42 " " 0.002 0.002 4 " " 0.202 4
0.136 0.168 55 " " 0.136719 0.166406 50 " " 0.001 0.002 5 " " 0.201 5
0.735 0.689 32 " " 0.733594 0.689844 39 " " 0.002 0.001 7 " " 0.10200000000000001 7
0.718 0.587 37 " " 0.717188 0.585938 48 " " 0.001 0.001 11 " " 0.101 11
0.973 0.322 68 " " 0.975 0.323438 66 " " 0.002 0.002 2 " " 0.202 2
0.166 0.289 39 " " 0.166406 0.286719 39 " " 0.001 0.002 0 " " 0.201 0
0.217 0.31 27 " " 2 2 2 " " 2 2 2 " " 202 2
0.578 0.645 35 " " 0.578906 0.645312 46 " " 0.001 0.001 11 " " 0.101 11
0.531 0.109 46 " " 2 2 2 " " 2 2 2 " " 202 2
0.896 0.529 39 " " 0.895312 0.530469 44 " " 0.001 0.002 5 " " 0.201 5
0.983 0.614 48 " " 0.980469 0.615625 56 " " 0.002 0.002 8 " " 0.202 8
0.517 0.716 51 " " 2 2 2 " " 2 2 2 " " 202 2
0.579 0.402 48 " " 0.576563 0.403906 50 " " 0.002 0.002 2 " " 0.202 2
0.487 0.675 32 " " 0.485938 0.675781 40 " " 0.001 0.001 8 " " 0.101 8
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dD<4px, %" "dD<10px, %"
221 216 202 6.481 100.0 67.327 94.554
