x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.902 0.793 61 " " 0.9 0.794531 66 " " 0.002 0.002 5 " " 0.202 5
0.337 0.077 54 " " 0.3375 0.0757812 50 " " 0.001 0.001 4 " " 0.101 4
0.902 0.479 44 " " 0.901563 0.478906 44 " " 0.0 0.0 0 " " 0.0 0
0.539 0.435 72 " " 0.542188 0.434375 69 " " 0.003 0.001 3 " " 0.10300000000000001 3
0.861 0.18 53 " " 0.861719 0.180469 49 " " 0.001 0.001 4 " " 0.101 4
0.66 0.39 47 " " 0.661719 0.392969 51 " " 0.002 0.003 4 " " 0.302 4
0.492 0.564 57 " " 0.492188 0.565625 55 " " 0.0 0.002 2 " " 0.2 2
0.648 0.58 64 " " 0.647656 0.58125 57 " " 0.0 0.001 7 " " 0.1 7
0.484 0.475 48 " " 0.4875 0.474219 48 " " 0.004 0.001 0 " " 0.10400000000000001 0
0.68 0.558 56 " " 0.679688 0.558594 52 " " 0.0 0.001 4 " " 0.1 4
0.541 0.261 48 " " 0.542188 0.260156 48 " " 0.001 0.001 0 " " 0.101 0
0.666 0.279 53 " " 0.66875 0.280469 54 " " 0.002 0.002 1 " " 0.202 1
0.744 0.23 57 " " 0.742969 0.229687 56 " " 0.001 0.0 1 " " 0.001 1
0.528 0.216 58 " " 0.527344 0.217187 58 " " 0.001 0.001 0 " " 0.101 0
0.624 0.462 39 " " 0.621875 0.463281 38 " " 0.002 0.002 1 " " 0.202 1
0.013 0.176 37 " " 0.0140625 0.178125 37 " " 0.001 0.002 0 " " 0.201 0
0.347 0.606 61 " " 0.344531 0.603125 54 " " 0.002 0.003 7 " " 0.302 7
0.212 0.296 56 " " 0.2125 0.294531 55 " " 0.001 0.002 1 " " 0.201 1
0.254 0.371 51 " " 0.252344 0.373437 52 " " 0.002 0.002 1 " " 0.202 1
0.581 0.694 61 " " 0.585156 0.694531 60 " " 0.004 0.001 1 " " 0.10400000000000001 1
0.593 0.108 60 " " 0.594531 0.107031 57 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.359 0.525 50 " " 0.359375 0.525 52 " " 0.001 0.0 2 " " 0.001 2
0.415 0.281 51 " " 0.415625 0.283594 55 " " 0.001 0.002 4 " " 0.201 4
0.298 0.528 57 " " 0.299219 0.528906 60 " " 0.001 0.001 3 " " 0.101 3
0.184 0.448 45 " " 0.185156 0.446875 42 " " 0.001 0.002 3 " " 0.201 3
0.923 0.404 55 " " 0.923437 0.405469 59 " " 0.001 0.002 4 " " 0.201 4
0.742 0.278 52 " " 0.741406 0.278125 52 " " 0.001 0.0 0 " " 0.001 0
0.731 0.375 72 " " 0.729688 0.377344 65 " " 0.002 0.002 7 " " 0.202 7
0.147 0.425 49 " " 0.146094 0.421875 44 " " 0.001 0.003 5 " " 0.301 5
0.858 0.801 56 " " 0.857813 0.799219 52 " " 0.0 0.002 4 " " 0.2 4
0.842 0.429 68 " " 0.840625 0.428906 58 " " 0.002 0.0 10 " " 0.002 10
0.31 0.79 46 " " 0.310156 0.792969 54 " " 0.0 0.003 8 " " 0.3 8
0.217 0.15 57 " " 0.216406 0.148438 60 " " 0.001 0.002 3 " " 0.201 3
0.898 0.292 85 " " 0.895312 0.294531 90 " " 0.003 0.002 5 " " 0.203 5
0.521 0.152 63 " " 0.520312 0.153906 65 " " 0.001 0.002 2 " " 0.201 2
0.96 0.178 46 " " 0.957812 0.178906 48 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.322 0.193 106 " " 0.319531 0.196875 119 " " 0.002 0.004 13 " " 0.402 13
0.805 0.859 67 " " 0.803125 0.85625 69 " " 0.002 0.003 2 " " 0.302 2
0.214 0.53 67 " " 0.214062 0.529688 64 " " 0.0 0.0 3 " " 0.0 3
0.888 0.727 55 " " 0.889844 0.728125 48 " " 0.002 0.001 7 " " 0.10200000000000001 7
0.395 0.532 74 " " 0.394531 0.527344 64 " " 0.001 0.005 10 " " 0.501 10
0.362 0.266 58 " " 0.364844 0.266406 58 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.265 0.722 54 " " 0.265625 0.720312 61 " " 0.001 0.002 7 " " 0.201 7
0.141 0.63 61 " " 0.138281 0.629687 68 " " 0.002 0.0 7 " " 0.002 7
0.452 0.582 65 " " 0.453906 0.582812 64 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.246 0.476 48 " " 0.249219 0.474219 51 " " 0.003 0.002 3 " " 0.203 3
0.86 0.373 51 " " 0.863281 0.371094 51 " " 0.003 0.002 0 " " 0.203 0
0.186 0.359 48 " " 0.185937 0.359375 47 " " 0.0 0.001 1 " " 0.1 1
0.525 0.625 42 " " 0.524219 0.621875 47 " " 0.001 0.003 5 " " 0.301 5
0.118 0.699 69 " " 0.119531 0.702344 65 " " 0.002 0.003 4 " " 0.302 4
0.64 0.082 53 " " 0.641406 0.0828125 56 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.438 0.432 72 " " 0.438281 0.432031 71 " " 0.001 0.0 1 " " 0.001 1
0.52 0.799 55 " " 0.520312 0.802344 49 " " 0.0 0.003 6 " " 0.3 6
0.884 0.528 60 " " 0.889063 0.529688 51 " " 0.005 0.002 9 " " 0.20500000000000002 9
0.316 0.428 50 " " 0.314844 0.43125 48 " " 0.002 0.003 2 " " 0.302 2
0.841 0.289 40 " " 0.842188 0.291406 44 " " 0.001 0.002 4 " " 0.201 4
0.471 0.641 44 " " 0.470313 0.641406 42 " " 0.001 0.001 2 " " 0.101 2
0.307 0.377 50 " " 0.30625 0.378906 51 " " 0.001 0.002 1 " " 0.201 1
0.166 0.139 71 " " 0.165625 0.135937 62 " " 0.0 0.003 9 " " 0.3 9
0.785 0.217 48 " " 0.784375 0.217969 50 " " 0.001 0.001 2 " " 0.101 2
0.19 0.487 44 " " 0.190625 0.4875 48 " " 0.001 0.0 4 " " 0.001 4
0.217 0.356 50 " " 0.217187 0.353125 58 " " 0.0 0.003 8 " " 0.3 8
0.855 0.63 45 " " 0.853906 0.630469 48 " " 0.001 0.001 3 " " 0.101 3
0.218 0.473 41 " " 0.217187 0.470313 39 " " 0.001 0.002 2 " " 0.201 2
0.524 0.312 76 " " 0.523438 0.315625 73 " " 0.001 0.003 3 " " 0.301 3
0.282 0.411 42 " " 0.28125 0.409375 37 " " 0.001 0.002 5 " " 0.201 5
0.055 0.063 44 " " 0.0578125 0.065625 37 " " 0.003 0.002 7 " " 0.203 7
0.273 0.786 65 " " 0.273438 0.786719 64 " " 0.001 0.001 1 " " 0.101 1
0.786 0.435 44 " " 0.7875 0.435937 39 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.381 0.678 43 " " 0.38125 0.682031 45 " " 0.0 0.004 2 " " 0.4 2
0.045 0.412 45 " " 0.0460938 0.4125 38 " " 0.001 0.0 7 " " 0.001 7
0.418 0.671 49 " " 0.417969 0.667188 52 " " 0.0 0.004 3 " " 0.4 3
0.388 0.767 50 " " 0.386719 0.76875 46 " " 0.002 0.002 4 " " 0.202 4
0.627 0.349 66 " " 0.625781 0.35 66 " " 0.001 0.001 0 " " 0.101 0
0.456 0.317 85 " " 0.454688 0.316406 76 " " 0.002 0.001 9 " " 0.10200000000000001 9
0.658 0.142 76 " " 0.658594 0.14375 68 " " 0.001 0.002 8 " " 0.201 8
0.812 0.265 59 " " 0.810156 0.264844 62 " " 0.002 0.0 3 " " 0.002 3
0.702 0.048 49 " " 0.703125 0.0507812 48 " " 0.001 0.003 1 " " 0.301 1
0.854 0.563 48 " " 0.853906 0.560938 45 " " 0.0 0.002 3 " " 0.2 3
0.34 0.702 46 " " 0.3375 0.699219 45 " " 0.002 0.002 1 " " 0.202 1
0.323 0.316 63 " " 0.321875 0.314844 58 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.552 0.12 76 " " 0.553125 0.125 72 " " 0.001 0.005 4 " " 0.501 4
0.084 0.502 42 " " 0.0804688 0.502344 39 " " 0.003 0.0 3 " " 0.003 3
0.312 0.479 53 " " 0.307031 0.478906 48 " " 0.005 0.0 5 " " 0.005 5
0.065 0.536 42 " " 0.0664062 0.534375 38 " " 0.002 0.002 4 " " 0.202 4
0.241 0.416 50 " " 0.239844 0.417188 48 " " 0.001 0.001 2 " " 0.101 2
0.211 0.203 51 " " 0.209375 0.205469 53 " " 0.002 0.002 2 " " 0.202 2
0.486 0.691 49 " " 0.489062 0.696094 50 " " 0.003 0.005 1 " " 0.503 1
0.823 0.328 45 " " 0.823438 0.330469 49 " " 0.0 0.002 4 " " 0.2 4
0.832 0.155 48 " " 0.828906 0.153906 51 " " 0.003 0.001 3 " " 0.10300000000000001 3
0.066 0.116 48 " " 0.0664062 0.117969 50 " " 0.0 0.002 2 " " 0.2 2
0.032 0.526 43 " " 0.03125 0.522656 38 " " 0.001 0.003 5 " " 0.301 5
0.738 0.478 45 " " 0.7375 0.478125 51 " " 0.0 0.0 6 " " 0.0 6
0.496 0.391 56 " " 0.49375 0.394531 56 " " 0.002 0.004 0 " " 0.402 0
0.583 0.286 57 " " 0.580469 0.2875 58 " " 0.002 0.002 1 " " 0.202 1
0.526 0.484 61 " " 0.528906 0.483594 63 " " 0.003 0.0 2 " " 0.003 2
0.07 0.308 53 " " 0.0710938 0.309375 50 " " 0.001 0.002 3 " " 0.201 3
0.051 0.772 58 " " 0.0484375 0.772656 52 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.281 0.656 53 " " 0.279687 0.654688 57 " " 0.002 0.002 4 " " 0.202 4
0.13 0.491 62 " " 0.130469 0.490625 54 " " 0.001 0.0 8 " " 0.001 8
0.263 0.287 35 " " 0.242188 0.263281 48 " " 0.021 0.023 13 " " 2.3209999999999997 13
0.42 0.745 49 " " 0.420312 0.745313 46 " " 0.0 0.0 3 " " 0.0 3
0.473 0.151 76 " " 2 2 2 " " 2 2 2 " " 202 2
0.622 0.273 58 " " 0.624219 0.272656 55 " " 0.002 0.0 3 " " 0.002 3
0.731 0.177 77 " " 0.730469 0.178906 79 " " 0.001 0.002 2 " " 0.201 2
0.595 0.438 53 " " 0.596094 0.435937 44 " " 0.002 0.002 9 " " 0.202 9
0.292 0.445 35 " " 0.290625 0.445312 36 " " 0.002 0.0 1 " " 0.002 1
0.498 0.617 52 " " 0.495313 0.614062 45 " " 0.002 0.003 7 " " 0.302 7
0.613 0.677 38 " " 0.615625 0.678125 39 " " 0.003 0.001 1 " " 0.10300000000000001 1
0.844 0.474 48 " " 0.845312 0.471875 47 " " 0.002 0.002 1 " " 0.202 1
0.166 0.385 44 " " 0.166406 0.383594 45 " " 0.001 0.002 1 " " 0.201 1
0.282 0.338 38 " " 0.283594 0.339063 42 " " 0.002 0.002 4 " " 0.202 4
0.819 0.769 57 " " 0.816406 0.771875 56 " " 0.002 0.003 1 " " 0.302 1
0.784 0.344 46 " " 0.782031 0.342969 49 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.716 0.502 38 " " 0.715625 0.502344 38 " " 0.0 0.0 0 " " 0.0 0
0.017 0.838 59 " " 2 2 2 " " 2 2 2 " " 202 2
0.685 0.334 55 " " 0.683594 0.335938 56 " " 0.002 0.002 1 " " 0.202 1
0.855 0.748 51 " " 0.857031 0.745313 58 " " 0.002 0.003 7 " " 0.302 7
0.754 0.316 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.241 0.263 54 " " 2 2 2 " " 2 2 2 " " 202 2
0.268 0.438 38 " " 0.267188 0.435937 39 " " 0.001 0.002 1 " " 0.201 1
0.352 0.126 56 " " 0.348437 0.126563 59 " " 0.003 0.001 3 " " 0.10300000000000001 3
0.376 0.384 79 " " 0.377344 0.391406 82 " " 0.002 0.008 3 " " 0.802 3
0.783 0.744 45 " " 0.779688 0.742188 53 " " 0.003 0.002 8 " " 0.203 8
0.785 0.56 47 " " 0.784375 0.559375 41 " " 0.001 0.001 6 " " 0.101 6
0.432 0.102 37 " " 0.434375 0.104687 37 " " 0.002 0.002 0 " " 0.202 0
0.009 0.505 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.578 0.6 131 " " 0.575781 0.592969 113 " " 0.002 0.007 18 " " 0.7020000000000001 18
0.338 0.798 43 " " 0.338281 0.797656 39 " " 0.001 0.001 4 " " 0.101 4
0.844 0.513 44 " " 0.844531 0.515625 48 " " 0.001 0.002 4 " " 0.201 4
0.111 0.115 38 " " 0.110937 0.116406 38 " " 0.0 0.002 0 " " 0.2 0
0.758 0.451 50 " " 0.760938 0.452344 49 " " 0.003 0.002 1 " " 0.203 1
0.056 0.594 53 " " 0.0546875 0.591406 52 " " 0.002 0.002 1 " " 0.202 1
0.207 0.416 44 " " 0.207031 0.416406 37 " " 0.0 0.0 7 " " 0.0 7
0.436 0.872 60 " " 0.436719 0.866406 59 " " 0.001 0.006 1 " " 0.601 1
0.624 0.409 66 " " 0.623438 0.403125 59 " " 0.001 0.005 7 " " 0.501 7
0.101 0.327 51 " " 0.1 0.328125 47 " " 0.001 0.001 4 " " 0.101 4
0.083 0.201 58 " " 0.0820312 0.202344 54 " " 0.001 0.002 4 " " 0.201 4
0.032 0.237 40 " " 0.0328125 0.240625 43 " " 0.001 0.003 3 " " 0.301 3
0.812 0.403 40 " " 2 2 2 " " 2 2 2 " " 202 2
0.066 0.232 47 " " 0.065625 0.23125 47 " " 0.001 0.001 0 " " 0.101 0
0.372 0.477 39 " " 0.371094 0.478906 41 " " 0.001 0.002 2 " " 0.201 2
0.39 0.32 44 " " 0.392969 0.319531 41 " " 0.003 0.001 3 " " 0.10300000000000001 3
0.888 0.223 59 " " 2 2 2 " " 2 2 2 " " 202 2
0.469 0.214 48 " " 0.466406 0.214844 41 " " 0.003 0.001 7 " " 0.10300000000000001 7
0.324 0.749 55 " " 0.31875 0.74375 45 " " 0.005 0.005 10 " " 0.505 10
0.086 0.651 48 " " 0.0898438 0.622656 58 " " 0.004 0.028 10 " " 2.8040000000000003 10
0.179 0.638 31 " " 0.178125 0.640625 39 " " 0.001 0.002 8 " " 0.201 8
0.165 0.307 52 " " 0.161719 0.307813 53 " " 0.003 0.001 1 " " 0.10300000000000001 1
0.617 0.223 53 " " 0.617969 0.225781 59 " " 0.001 0.002 6 " " 0.201 6
0.188 0.784 38 " " 2 2 2 " " 2 2 2 " " 202 2
0.273 0.149 55 " " 0.273438 0.144531 44 " " 0.001 0.005 11 " " 0.501 11
0.13 0.536 46 " " 0.132812 0.541406 48 " " 0.002 0.005 2 " " 0.502 2
0.842 0.117 65 " " 0.840625 0.113281 62 " " 0.002 0.004 3 " " 0.402 3
0.483 0.415 44 " " 2 2 2 " " 2 2 2 " " 202 2
0.188 0.605 39 " " 0.190625 0.603906 40 " " 0.002 0.002 1 " " 0.202 1
0.172 0.235 48 " " 0.171875 0.233594 50 " " 0.0 0.002 2 " " 0.2 2
0.353 0.751 52 " " 0.355469 0.750781 48 " " 0.002 0.0 4 " " 0.002 4
0.495 0.068 61 " " 0.498437 0.0679687 62 " " 0.004 0.0 1 " " 0.004 1
0.938 0.309 65 " " 0.938281 0.307813 54 " " 0.001 0.002 11 " " 0.201 11
0.127 0.267 75 " " 0.121094 0.274219 52 " " 0.005 0.007 23 " " 0.7050000000000001 23
0.452 0.684 60 " " 0.45 0.685156 55 " " 0.002 0.002 5 " " 0.202 5
0.095 0.53 37 " " 0.0960938 0.527344 45 " " 0.002 0.003 8 " " 0.302 8
0.227 0.743 47 " " 0.227344 0.746875 48 " " 0.0 0.004 1 " " 0.4 1
0.802 0.517 42 " " 0.805469 0.51875 53 " " 0.003 0.002 11 " " 0.203 11
0.64 0.705 49 " " 0.639063 0.705469 48 " " 0.001 0.0 1 " " 0.001 1
0.091 0.753 63 " " 2 2 2 " " 2 2 2 " " 202 2
0.116 0.587 43 " " 0.117188 0.585938 49 " " 0.001 0.001 6 " " 0.101 6
0.073 0.368 66 " " 2 2 2 " " 2 2 2 " " 202 2
0.432 0.216 38 " " 0.432031 0.215625 44 " " 0.0 0.0 6 " " 0.0 6
0.068 0.703 47 " " 0.0695312 0.702344 51 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.11 0.017 50 " " 2 2 2 " " 2 2 2 " " 202 2
0.695 0.43 77 " " 0.697656 0.432813 80 " " 0.003 0.002 3 " " 0.203 3
0.699 0.595 40 " " 0.700781 0.595312 42 " " 0.002 0.0 2 " " 0.002 2
0.677 0.626 52 " " 0.677344 0.629687 57 " " 0.001 0.004 5 " " 0.401 5
0.581 0.742 46 " " 0.584375 0.746875 42 " " 0.003 0.005 4 " " 0.503 4
0.795 0.134 42 " " 0.79375 0.134375 43 " " 0.001 0.0 1 " " 0.001 1
0.639 0.666 42 " " 0.641406 0.664844 46 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.264 0.519 41 " " 0.266406 0.519531 42 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.722 0.084 58 " " 0.717188 0.0914062 48 " " 0.005 0.007 10 " " 0.7050000000000001 10
0.037 0.563 35 " " 0.0398437 0.563281 38 " " 0.003 0.0 3 " " 0.003 3
0.061 0.478 54 " " 0.0609375 0.478906 52 " " 0.0 0.001 2 " " 0.1 2
0.026 0.061 38 " " 2 2 2 " " 2 2 2 " " 202 2
0.777 0.391 42 " " 0.775781 0.392969 47 " " 0.002 0.002 5 " " 0.202 5
0.713 0.141 35 " " 0.711719 0.142188 36 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.239 0.005 19 " " 2 2 2 " " 2 2 2 " " 202 2
0.808 0.459 38 " " 2 2 2 " " 2 2 2 " " 202 2
0.28 0.377 34 " " 0.280469 0.377344 33 " " 0.0 0.0 1 " " 0.0 1
0.738 0.666 46 " " 0.739062 0.667188 53 " " 0.001 0.002 7 " " 0.201 7
0.113 0.424 41 " " 0.114063 0.423438 43 " " 0.001 0.001 2 " " 0.101 2
0.93 0.501 32 " " 0.930469 0.502344 38 " " 0.001 0.002 6 " " 0.201 6
0.416 0.709 36 " " 0.416406 0.707031 39 " " 0.0 0.002 3 " " 0.2 3
0.446 0.751 44 " " 2 2 2 " " 2 2 2 " " 202 2
0.012 0.463 27 " " 0.0109375 0.461719 35 " " 0.001 0.002 8 " " 0.201 8
0.006 0.401 29 " " 0.009375 0.404687 36 " " 0.003 0.004 7 " " 0.403 7
0.821 0.208 88 " " 0.824219 0.207031 87 " " 0.003 0.001 1 " " 0.10300000000000001 1
0.187 0.412 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.089 0.611 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.249 0.064 40 " " 2 2 2 " " 2 2 2 " " 202 2
0.505 0.257 45 " " 0.50625 0.254687 50 " " 0.002 0.002 5 " " 0.202 5
0.952 0.463 40 " " 0.953906 0.463281 45 " " 0.002 0.0 5 " " 0.002 5
0.721 0.318 41 " " 0.720312 0.31875 43 " " 0.001 0.001 2 " " 0.101 2
0.387 0.204 57 " " 0.385938 0.203125 67 " " 0.001 0.001 10 " " 0.101 10
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dD<4px, %" "dD<10px, %"
229 219 210 4.11 100.0 66.667 96.667
