x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.534 0.486 55 " " 0.533594 0.4875 60 " " 0.001 0.002 5 " " 0.201 5
0.464 0.373 59 " " 0.464063 0.367969 51 " " 0.0 0.005 8 " " 0.5 8
0.17 0.596 62 " " 0.167969 0.59375 60 " " 0.002 0.002 2 " " 0.202 2
0.395 0.089 49 " " 0.394531 0.0914062 47 " " 0.001 0.002 2 " " 0.201 2
0.84 0.029 63 " " 0.841406 0.0257812 63 " " 0.002 0.003 0 " " 0.302 0
0.41 0.782 49 " " 0.409375 0.779688 49 " " 0.001 0.002 0 " " 0.201 0
0.595 0.184 58 " " 0.596094 0.183594 57 " " 0.001 0.0 1 " " 0.001 1
0.311 0.305 59 " " 0.310937 0.305469 56 " " 0.0 0.001 3 " " 0.1 3
0.308 0.023 63 " " 0.3125 0.0304688 76 " " 0.005 0.007 13 " " 0.7050000000000001 13
0.363 0.263 80 " " 0.364844 0.264844 72 " " 0.002 0.002 8 " " 0.202 8
0.015 0.384 45 " " 0.0148437 0.383594 43 " " 0.0 0.0 2 " " 0.0 2
0.649 0.485 68 " " 0.649219 0.488281 71 " " 0.0 0.003 3 " " 0.3 3
0.205 0.852 46 " " 2 2 2 " " 2 2 2 " " 202 2
0.208 0.474 52 " " 0.20625 0.475 57 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.334 0.662 42 " " 0.332812 0.6625 45 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.241 0.576 38 " " 0.240625 0.578125 40 " " 0.001 0.002 2 " " 0.201 2
0.572 0.509 65 " " 0.573438 0.509375 69 " " 0.002 0.0 4 " " 0.002 4
0.563 0.452 53 " " 0.565625 0.451562 51 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.927 0.18 57 " " 0.926562 0.178125 49 " " 0.0 0.002 8 " " 0.2 8
0.895 0.134 57 " " 0.89375 0.138281 61 " " 0.002 0.004 4 " " 0.402 4
0.787 0.265 86 " " 0.788281 0.263281 87 " " 0.001 0.002 1 " " 0.201 1
0.898 0.03 51 " " 0.899219 0.03125 50 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.361 0.614 45 " " 0.358594 0.616406 49 " " 0.002 0.002 4 " " 0.202 4
0.888 0.217 46 " " 0.8875 0.21875 45 " " 0.001 0.002 1 " " 0.201 1
0.634 0.177 46 " " 0.634375 0.180469 48 " " 0.001 0.004 2 " " 0.401 2
0.101 0.28 49 " " 0.100781 0.282031 51 " " 0.0 0.002 2 " " 0.2 2
0.63 0.405 46 " " 0.63125 0.404687 39 " " 0.001 0.0 7 " " 0.001 7
0.245 0.678 48 " " 0.24375 0.679688 51 " " 0.001 0.002 3 " " 0.201 3
0.755 0.426 36 " " 0.755469 0.427344 35 " " 0.001 0.002 1 " " 0.201 1
0.013 0.126 36 " " 0.0125 0.126563 33 " " 0.0 0.001 3 " " 0.1 3
0.864 0.44 60 " " 0.865625 0.439844 52 " " 0.002 0.0 8 " " 0.002 8
0.564 0.848 51 " " 0.564062 0.848437 43 " " 0.0 0.001 8 " " 0.1 8
0.038 0.569 58 " " 0.0398437 0.567969 57 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.104 0.827 55 " " 0.107031 0.83125 56 " " 0.003 0.004 1 " " 0.403 1
0.08 0.4 48 " " 0.0789063 0.4 48 " " 0.002 0.0 0 " " 0.002 0
0.017 0.64 62 " " 0.0171875 0.638281 58 " " 0.0 0.002 4 " " 0.2 4
0.419 0.64 56 " " 0.414844 0.642969 63 " " 0.004 0.003 7 " " 0.304 7
0.627 0.591 80 " " 0.625781 0.586719 64 " " 0.002 0.004 16 " " 0.402 16
0.319 0.176 53 " " 0.319531 0.173438 44 " " 0.001 0.002 9 " " 0.201 9
0.133 0.304 48 " " 0.132812 0.304688 47 " " 0.0 0.001 1 " " 0.1 1
0.72 0.335 44 " " 0.721094 0.336719 45 " " 0.001 0.002 1 " " 0.201 1
0.768 0.668 49 " " 0.767187 0.667188 49 " " 0.001 0.001 0 " " 0.101 0
0.052 0.195 64 " " 0.0492188 0.19375 54 " " 0.003 0.002 10 " " 0.203 10
0.259 0.278 63 " " 0.25625 0.274219 57 " " 0.002 0.004 6 " " 0.402 6
0.698 0.497 49 " " 0.7 0.498437 53 " " 0.002 0.002 4 " " 0.202 4
0.536 0.379 56 " " 0.534375 0.383594 55 " " 0.002 0.005 1 " " 0.502 1
0.024 0.155 45 " " 0.0265625 0.157031 44 " " 0.002 0.002 1 " " 0.202 1
0.907 0.468 54 " " 0.908594 0.467187 52 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.252 0.711 42 " " 0.252344 0.7125 40 " " 0.0 0.002 2 " " 0.2 2
0.066 0.838 42 " " 0.0664062 0.841406 39 " " 0.001 0.003 3 " " 0.301 3
0.443 0.814 70 " " 0.44375 0.815625 65 " " 0.001 0.002 5 " " 0.201 5
0.142 0.714 69 " " 0.142188 0.715625 65 " " 0.0 0.002 4 " " 0.2 4
0.463 0.202 59 " " 0.460938 0.197656 50 " " 0.002 0.005 9 " " 0.502 9
0.789 0.722 48 " " 0.791406 0.721094 51 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.799 0.179 47 " " 0.797656 0.180469 47 " " 0.002 0.002 0 " " 0.202 0
0.88 0.552 62 " " 2 2 2 " " 2 2 2 " " 202 2
0.963 0.161 61 " " 0.964844 0.15625 64 " " 0.002 0.005 3 " " 0.502 3
0.27 0.334 51 " " 0.271094 0.333594 51 " " 0.002 0.0 0 " " 0.002 0
0.012 0.272 36 " " 0.0125 0.270312 39 " " 0.001 0.002 3 " " 0.201 3
0.312 0.793 44 " " 0.3125 0.791406 46 " " 0.0 0.002 2 " " 0.2 2
0.012 0.186 45 " " 2 2 2 " " 2 2 2 " " 202 2
0.832 0.456 43 " " 0.83125 0.453906 40 " " 0.001 0.002 3 " " 0.201 3
0.604 0.821 48 " " 0.601562 0.824219 53 " " 0.002 0.003 5 " " 0.302 5
0.233 0.303 55 " " 0.230469 0.299219 53 " " 0.002 0.004 2 " " 0.402 2
0.463 0.452 37 " " 0.466406 0.454688 38 " " 0.003 0.002 1 " " 0.203 1
0.558 0.579 46 " " 0.55625 0.578125 53 " " 0.002 0.001 7 " " 0.10200000000000001 7
0.074 0.641 63 " " 0.071875 0.640625 63 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.045 0.305 61 " " 0.0445312 0.305469 51 " " 0.0 0.0 10 " " 0.0 10
0.506 0.212 41 " " 0.505469 0.210156 43 " " 0.001 0.002 2 " " 0.201 2
0.277 0.666 55 " " 0.274219 0.6625 42 " " 0.003 0.004 13 " " 0.403 13
0.545 0.621 61 " " 0.547656 0.621875 50 " " 0.003 0.001 11 " " 0.10300000000000001 11
0.069 0.806 44 " " 0.0703125 0.804688 44 " " 0.002 0.002 0 " " 0.202 0
0.451 0.676 53 " " 0.452344 0.675781 51 " " 0.002 0.0 2 " " 0.002 2
0.627 0.692 58 " " 0.63125 0.688281 56 " " 0.004 0.004 2 " " 0.404 2
0.128 0.064 39 " " 0.127344 0.065625 42 " " 0.001 0.002 3 " " 0.201 3
0.239 0.602 44 " " 0.240625 0.60625 39 " " 0.002 0.004 5 " " 0.402 5
0.186 0.762 40 " " 0.185937 0.764063 45 " " 0.0 0.002 5 " " 0.2 5
0.011 0.701 38 " " 0.0101562 0.701563 35 " " 0.001 0.001 3 " " 0.101 3
0.281 0.191 45 " " 0.280469 0.190625 50 " " 0.001 0.001 5 " " 0.101 5
0.696 0.438 53 " " 0.698438 0.441406 52 " " 0.002 0.003 1 " " 0.302 1
0.289 0.076 50 " " 0.290625 0.075 45 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.432 0.351 46 " " 0.432813 0.353125 49 " " 0.001 0.002 3 " " 0.201 3
0.723 0.38 42 " " 0.721094 0.380469 39 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.038 0.072 42 " " 0.0382813 0.071875 38 " " 0.0 0.0 4 " " 0.0 4
0.903 0.504 46 " " 0.903906 0.503125 44 " " 0.001 0.001 2 " " 0.101 2
0.108 0.469 56 " " 0.107031 0.466406 54 " " 0.001 0.002 2 " " 0.201 2
0.365 0.788 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.66 0.303 54 " " 0.652344 0.314063 60 " " 0.008 0.011 6 " " 1.1079999999999999 6
0.534 0.781 61 " " 0.532031 0.78125 54 " " 0.002 0.0 7 " " 0.002 7
0.17 0.259 37 " " 0.170312 0.257812 35 " " 0.0 0.002 2 " " 0.2 2
0.23 0.442 37 " " 0.230469 0.441406 35 " " 0.001 0.001 2 " " 0.101 2
0.071 0.332 45 " " 0.0710938 0.332031 46 " " 0.0 0.0 1 " " 0.0 1
0.416 0.135 62 " " 0.417188 0.139844 74 " " 0.002 0.005 12 " " 0.502 12
0.008 0.847 32 " " 2 2 2 " " 2 2 2 " " 202 2
0.104 0.324 47 " " 0.1 0.322656 40 " " 0.004 0.002 7 " " 0.20400000000000001 7
0.201 0.607 54 " " 0.201562 0.604688 51 " " 0.001 0.002 3 " " 0.201 3
0.397 0.204 44 " " 0.395312 0.203906 48 " " 0.002 0.0 4 " " 0.002 4
0.248 0.36 41 " " 0.247656 0.361719 39 " " 0.0 0.002 2 " " 0.2 2
0.109 0.695 51 " " 0.109375 0.691406 51 " " 0.001 0.003 0 " " 0.301 0
0.436 0.225 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.199 0.532 47 " " 0.199219 0.534375 49 " " 0.0 0.002 2 " " 0.2 2
0.386 0.694 50 " " 0.384375 0.691406 48 " " 0.002 0.002 2 " " 0.202 2
0.784 0.153 40 " " 2 2 2 " " 2 2 2 " " 202 2
0.045 0.352 42 " " 0.0617188 0.367969 35 " " 0.017 0.016 7 " " 1.617 7
0.37 0.495 42 " " 0.370313 0.492969 40 " " 0.0 0.002 2 " " 0.2 2
0.863 0.059 47 " " 0.864844 0.0585938 43 " " 0.002 0.0 4 " " 0.002 4
0.612 0.438 45 " " 0.609375 0.444531 55 " " 0.002 0.006 10 " " 0.602 10
0.041 0.49 51 " " 2 2 2 " " 2 2 2 " " 202 2
0.73 0.583 40 " " 0.728906 0.580469 42 " " 0.001 0.002 2 " " 0.201 2
0.196 0.723 66 " " 0.194531 0.724219 63 " " 0.002 0.002 3 " " 0.202 3
0.025 0.809 47 " " 0.025 0.80625 40 " " 0.0 0.003 7 " " 0.3 7
0.183 0.181 53 " " 0.182031 0.182031 57 " " 0.001 0.001 4 " " 0.101 4
0.047 0.521 47 " " 0.0445312 0.521875 42 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.753 0.33 41 " " 0.753125 0.329688 39 " " 0.0 0.0 2 " " 0.0 2
0.202 0.664 49 " " 0.198437 0.666406 58 " " 0.003 0.002 9 " " 0.203 9
0.105 0.53 54 " " 0.104687 0.532031 44 " " 0.001 0.002 10 " " 0.201 10
0.358 0.666 37 " " 0.359375 0.669531 42 " " 0.002 0.004 5 " " 0.402 5
0.168 0.523 52 " " 0.166406 0.523438 50 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.919 0.255 66 " " 0.923437 0.251563 66 " " 0.005 0.003 0 " " 0.305 0
0.866 0.399 40 " " 0.864844 0.399219 42 " " 0.001 0.0 2 " " 0.001 2
0.775 0.482 46 " " 0.76875 0.470313 46 " " 0.006 0.012 0 " " 1.206 0
0.284 0.251 61 " " 0.282031 0.25 64 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.226 0.35 36 " " 0.227344 0.353906 35 " " 0.002 0.004 1 " " 0.402 1
0.536 0.846 44 " " 0.535156 0.846094 42 " " 0.001 0.0 2 " " 0.001 2
0.137 0.475 44 " " 0.139062 0.475 47 " " 0.002 0.0 3 " " 0.002 3
0.526 0.694 50 " " 0.526563 0.691406 52 " " 0.001 0.002 2 " " 0.201 2
0.294 0.365 44 " " 0.294531 0.364844 43 " " 0.001 0.0 1 " " 0.001 1
0.016 0.231 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.358 0.149 46 " " 0.355469 0.15 50 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.414 0.588 48 " " 0.411719 0.585938 46 " " 0.002 0.002 2 " " 0.202 2
0.759 0.546 69 " " 0.760938 0.541406 68 " " 0.002 0.005 1 " " 0.502 1
0.588 0.645 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.745 0.63 57 " " 0.747656 0.628906 49 " " 0.003 0.002 8 " " 0.203 8
0.698 0.239 60 " " 0.697656 0.2375 59 " " 0.0 0.002 1 " " 0.2 1
0.32 0.57 44 " " 0.320312 0.56875 41 " " 0.001 0.002 3 " " 0.201 3
0.672 0.78 36 " " 0.671094 0.779688 38 " " 0.001 0.001 2 " " 0.101 2
0.439 0.531 44 " " 2 2 2 " " 2 2 2 " " 202 2
0.738 0.232 44 " " 0.735156 0.232031 45 " " 0.002 0.0 1 " " 0.002 1
0.441 0.061 55 " " 0.442187 0.0632813 55 " " 0.001 0.002 0 " " 0.201 0
0.901 0.308 78 " " 0.900781 0.307813 78 " " 0.0 0.0 0 " " 0.0 0
0.22 0.547 41 " " 0.221875 0.546094 48 " " 0.002 0.001 7 " " 0.10200000000000001 7
0.442 0.746 58 " " 0.444531 0.746875 52 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.048 0.438 44 " " 2 2 2 " " 2 2 2 " " 202 2
0.693 0.556 55 " " 0.694531 0.554688 48 " " 0.002 0.002 7 " " 0.202 7
0.845 0.22 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.045 0.256 61 " " 0.05 0.254687 61 " " 0.005 0.002 0 " " 0.20500000000000002 0
0.591 0.686 41 " " 0.592188 0.684375 45 " " 0.002 0.002 4 " " 0.202 4
0.576 0.299 63 " " 0.578906 0.296094 55 " " 0.003 0.003 8 " " 0.303 8
0.432 0.323 35 " " 2 2 2 " " 2 2 2 " " 202 2
0.253 0.069 55 " " 2 2 2 " " 2 2 2 " " 202 2
0.573 0.766 41 " " 2 2 2 " " 2 2 2 " " 202 2
0.727 0.096 43 " " 0.721094 0.0976562 53 " " 0.006 0.002 10 " " 0.20600000000000002 10
0.654 0.654 44 " " 2 2 2 " " 2 2 2 " " 202 2
0.651 0.373 52 " " 2 2 2 " " 2 2 2 " " 202 2
0.116 0.143 47 " " 2 2 2 " " 2 2 2 " " 202 2
0.067 0.584 49 " " 0.0820312 0.559375 50 " " 0.015 0.025 1 " " 2.515 1
0.666 0.733 65 " " 0.664062 0.735937 69 " " 0.002 0.003 4 " " 0.302 4
0.713 0.151 63 " " 0.709375 0.149219 62 " " 0.003 0.002 1 " " 0.203 1
0.77 0.205 55 " " 0.767969 0.200781 51 " " 0.002 0.004 4 " " 0.402 4
0.856 0.255 46 " " 0.859375 0.255469 52 " " 0.003 0.0 6 " " 0.003 6
0.115 0.632 39 " " 0.116406 0.632031 39 " " 0.002 0.0 0 " " 0.002 0
0.534 0.439 37 " " 0.533594 0.440625 40 " " 0.0 0.002 3 " " 0.2 3
0.082 0.557 51 " " 2 2 2 " " 2 2 2 " " 202 2
0.508 0.816 36 " " 0.507812 0.815625 37 " " 0.0 0.0 1 " " 0.0 1
0.34 0.807 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.744 0.456 35 " " 0.74375 0.455469 42 " " 0.0 0.001 7 " " 0.1 7
0.05 0.127 49 " " 0.0492188 0.125781 53 " " 0.001 0.001 4 " " 0.101 4
0.212 0.171 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.709 0.634 36 " " 0.679688 0.622656 56 " " 0.029 0.011 20 " " 1.1289999999999998 20
0.157 0.44 49 " " 0.15625 0.444531 48 " " 0.001 0.005 1 " " 0.501 1
0.31 0.512 48 " " 0.292969 0.489062 40 " " 0.017 0.023 8 " " 2.3169999999999997 8
0.282 0.713 39 " " 0.280469 0.715625 44 " " 0.002 0.002 5 " " 0.202 5
0.819 0.5 37 " " 0.796094 0.521875 44 " " 0.023 0.022 7 " " 2.223 7
0.693 0.365 47 " " 0.692187 0.361719 54 " " 0.001 0.003 7 " " 0.301 7
0.291 0.588 26 " " 2 2 2 " " 2 2 2 " " 202 2
0.759 0.099 48 " " 0.760156 0.101562 52 " " 0.002 0.002 4 " " 0.202 4
0.134 0.364 38 " " 2 2 2 " " 2 2 2 " " 202 2
0.473 0.324 46 " " 2 2 2 " " 2 2 2 " " 202 2
0.292 0.49 36 " " 2 2 2 " " 2 2 2 " " 202 2
0.259 0.437 46 " " 0.257812 0.435937 47 " " 0.001 0.001 1 " " 0.101 1
0.474 0.163 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.589 0.076 48 " " 0.5875 0.0765625 50 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.124 0.565 52 " " 0.124219 0.563281 50 " " 0.0 0.002 2 " " 0.2 2
0.985 0.083 47 " " 0.983594 0.0851562 53 " " 0.002 0.002 6 " " 0.202 6
0.795 0.522 50 " " 2 2 2 " " 2 2 2 " " 202 2
0.282 0.149 49 " " 0.282813 0.151562 53 " " 0.001 0.002 4 " " 0.201 4
0.57 0.8 38 " " 0.571094 0.800781 42 " " 0.001 0.001 4 " " 0.101 4
0.636 0.079 89 " " 0.632031 0.078125 74 " " 0.004 0.001 15 " " 0.10400000000000001 15
0.677 0.62 52 " " 0.660156 0.592969 41 " " 0.016 0.027 11 " " 2.716 11
0.07 0.059 33 " " 0.0726563 0.0585938 35 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.159 0.77 41 " " 0.15625 0.764844 42 " " 0.002 0.005 1 " " 0.502 1
0.802 0.459 42 " " 0.807813 0.438281 44 " " 0.005 0.021 2 " " 2.105 2
0.914 0.089 36 " " 2 2 2 " " 2 2 2 " " 202 2
0.157 0.158 36 " " 2 2 2 " " 2 2 2 " " 202 2
0.639 0.214 35 " " 0.639063 0.214062 40 " " 0.0 0.0 5 " " 0.0 5
0.587 0.404 41 " " 0.585156 0.405469 49 " " 0.002 0.002 8 " " 0.202 8
0.297 0.738 42 " " 0.298438 0.74375 47 " " 0.002 0.005 5 " " 0.502 5
0.067 0.884 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.132 0.099 37 " " 0.132031 0.101562 44 " " 0.0 0.002 7 " " 0.2 7
0.69 0.328 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.247 0.541 35 " " 0.247656 0.542188 42 " " 0.001 0.001 7 " " 0.101 7
0.493 0.397 96 " " 0.498437 0.384375 45 " " 0.005 0.013 51 " " 1.305 51
0.436 0.261 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.557 0.223 43 " " 0.557813 0.221094 42 " " 0.001 0.002 1 " " 0.201 1
0.158 0.412 32 " " 2 2 2 " " 2 2 2 " " 202 2
0.816 0.729 31 " " 0.815625 0.727344 35 " " 0.0 0.002 4 " " 0.2 4
0.139 0.649 45 " " 2 2 2 " " 2 2 2 " " 202 2
0.201 0.79 33 " " 2 2 2 " " 2 2 2 " " 202 2
0.063 0.366 27 " " 2 2 2 " " 2 2 2 " " 202 2
0.045 0.404 52 " " 2 2 2 " " 2 2 2 " " 202 2
0.293 0.426 69 " " 0.29375 0.428125 61 " " 0.001 0.002 8 " " 0.201 8
0.93 0.125 36 " " 0.930469 0.121875 40 " " 0.0 0.003 4 " " 0.3 4
0.086 0.362 27 " " 2 2 2 " " 2 2 2 " " 202 2
0.21 0.57 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.08 0.683 36 " " 0.0796875 0.682031 40 " " 0.001 0.001 4 " " 0.101 4
0.661 0.595 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.038 0.745 40 " " 0.0398437 0.744531 43 " " 0.002 0.0 3 " " 0.002 3
0.656 0.559 36 " " 2 2 2 " " 2 2 2 " " 202 2
0.734 0.033 60 " " 2 2 2 " " 2 2 2 " " 202 2
0.273 0.523 36 " " 0.271094 0.522656 39 " " 0.002 0.0 3 " " 0.002 3
0.795 0.012 31 " " 2 2 2 " " 2 2 2 " " 202 2
0.063 0.72 71 " " 0.0640625 0.726562 63 " " 0.001 0.007 8 " " 0.7010000000000001 8
0.338 0.478 35 " " 2 2 2 " " 2 2 2 " " 202 2
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dD<4px, %" "dD<10px, %"
295 254 250 1.575 100.0 66.4 96.0
