x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.834 0.109 73 " " 0.834375 0.105469 62 " " 0.0 0.003 11 " " 0.3 11
0.401 0.835 47 " " 0.402344 0.835156 43 " " 0.002 0.0 4 " " 0.002 4
0.818 0.585 51 " " 0.817969 0.585938 50 " " 0.0 0.001 1 " " 0.1 1
0.034 0.129 60 " " 0.034375 0.127344 62 " " 0.0 0.002 2 " " 0.2 2
0.776 0.5 78 " " 0.776563 0.502344 76 " " 0.001 0.002 2 " " 0.201 2
0.203 0.402 62 " " 0.205469 0.405469 68 " " 0.002 0.003 6 " " 0.302 6
0.1 0.715 52 " " 0.101562 0.716406 50 " " 0.002 0.002 2 " " 0.202 2
0.304 0.294 72 " " 0.301562 0.29375 71 " " 0.002 0.0 1 " " 0.002 1
0.249 0.348 57 " " 0.249219 0.345313 54 " " 0.0 0.002 3 " " 0.2 3
0.902 0.255 53 " " 0.903125 0.255469 48 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.348 0.63 47 " " 0.346875 0.63125 47 " " 0.001 0.001 0 " " 0.101 0
0.933 0.354 62 " " 0.935156 0.355469 59 " " 0.002 0.002 3 " " 0.202 3
0.38 0.666 50 " " 0.378125 0.665625 53 " " 0.002 0.0 3 " " 0.002 3
0.584 0.693 67 " " 0.582812 0.692187 64 " " 0.001 0.001 3 " " 0.101 3
0.197 0.667 43 " " 0.197656 0.667188 46 " " 0.001 0.0 3 " " 0.001 3
0.739 0.351 68 " " 0.736719 0.346094 57 " " 0.002 0.005 11 " " 0.502 11
0.838 0.208 57 " " 0.833594 0.207813 60 " " 0.004 0.0 3 " " 0.004 3
0.757 0.018 53 " " 0.755469 0.015625 46 " " 0.002 0.002 7 " " 0.202 7
0.152 0.493 61 " " 0.151562 0.488281 65 " " 0.0 0.005 4 " " 0.5 4
0.916 0.505 49 " " 0.915625 0.505469 50 " " 0.001 0.0 1 " " 0.001 1
0.559 0.573 52 " " 0.560156 0.571094 51 " " 0.001 0.002 1 " " 0.201 1
0.253 0.498 43 " " 0.253125 0.496875 43 " " 0.0 0.002 0 " " 0.2 0
0.05 0.212 52 " " 0.0492188 0.210938 46 " " 0.001 0.001 6 " " 0.101 6
0.412 0.409 76 " " 0.4125 0.410937 67 " " 0.0 0.002 9 " " 0.2 9
0.574 0.231 61 " " 0.572656 0.228906 58 " " 0.002 0.002 3 " " 0.202 3
0.66 0.211 54 " " 0.660937 0.211719 53 " " 0.001 0.001 1 " " 0.101 1
0.558 0.151 57 " " 0.557031 0.148438 54 " " 0.001 0.002 3 " " 0.201 3
0.082 0.441 50 " " 0.0804688 0.444531 47 " " 0.002 0.004 3 " " 0.402 3
0.776 0.172 70 " " 0.773438 0.170312 69 " " 0.002 0.002 1 " " 0.202 1
0.448 0.209 84 " " 0.446094 0.20625 96 " " 0.002 0.003 12 " " 0.302 12
0.274 0.574 45 " " 2 2 2 " " 2 2 2 " " 202 2
0.418 0.732 47 " " 0.41875 0.73125 45 " " 0.001 0.001 2 " " 0.101 2
0.032 0.395 48 " " 0.0335938 0.399219 51 " " 0.002 0.004 3 " " 0.402 3
0.513 0.236 66 " " 0.510938 0.232812 59 " " 0.002 0.003 7 " " 0.302 7
0.695 0.432 57 " " 0.696094 0.432813 65 " " 0.002 0.001 8 " " 0.10200000000000001 8
0.47 0.779 45 " " 0.471094 0.78125 44 " " 0.002 0.002 1 " " 0.202 1
0.079 0.755 45 " " 0.078125 0.757812 44 " " 0.001 0.002 1 " " 0.201 1
0.632 0.322 48 " " 0.63125 0.322656 48 " " 0.001 0.001 0 " " 0.101 0
0.982 0.205 46 " " 0.983594 0.205469 52 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.091 0.08 49 " " 0.0882813 0.0820312 45 " " 0.003 0.002 4 " " 0.203 4
0.315 0.811 48 " " 0.314063 0.815625 41 " " 0.001 0.005 7 " " 0.501 7
0.391 0.276 52 " " 0.390625 0.271875 45 " " 0.0 0.004 7 " " 0.4 7
0.708 0.014 39 " " 0.707812 0.015625 41 " " 0.0 0.002 2 " " 0.2 2
0.516 0.634 51 " " 0.517187 0.638281 51 " " 0.001 0.004 0 " " 0.401 0
0.286 0.738 65 " " 0.283594 0.735156 58 " " 0.002 0.003 7 " " 0.302 7
0.641 0.169 60 " " 0.639844 0.167187 56 " " 0.002 0.002 4 " " 0.202 4
0.024 0.433 50 " " 0.025 0.435156 42 " " 0.001 0.002 8 " " 0.201 8
0.211 0.283 57 " " 0.211719 0.28125 52 " " 0.001 0.002 5 " " 0.201 5
0.473 0.627 55 " " 2 2 2 " " 2 2 2 " " 202 2
0.049 0.474 45 " " 0.0492188 0.474219 43 " " 0.0 0.0 2 " " 0.0 2
0.477 0.309 64 " " 0.478125 0.309375 61 " " 0.001 0.0 3 " " 0.001 3
0.336 0.219 71 " " 0.332031 0.21875 66 " " 0.004 0.0 5 " " 0.004 5
0.392 0.751 53 " " 0.391406 0.754687 51 " " 0.001 0.004 2 " " 0.401 2
0.531 0.091 84 " " 0.528125 0.0945313 59 " " 0.003 0.003 25 " " 0.303 25
0.667 0.313 47 " " 0.66875 0.3125 48 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.855 0.663 72 " " 0.85625 0.661719 65 " " 0.001 0.002 7 " " 0.201 7
0.229 0.598 44 " " 0.228906 0.598437 46 " " 0.0 0.0 2 " " 0.0 2
0.523 0.578 54 " " 0.522656 0.578906 55 " " 0.0 0.001 1 " " 0.1 1
0.927 0.159 60 " " 0.925 0.158594 58 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.058 0.388 50 " " 0.0601562 0.390625 44 " " 0.002 0.002 6 " " 0.202 6
0.759 0.426 71 " " 0.75625 0.428125 67 " " 0.003 0.002 4 " " 0.203 4
0.372 0.395 61 " " 0.373437 0.396094 64 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.284 0.541 43 " " 0.283594 0.542188 46 " " 0.001 0.002 3 " " 0.201 3
0.609 0.627 53 " " 0.607031 0.629687 59 " " 0.002 0.002 6 " " 0.202 6
0.527 0.516 62 " " 0.526563 0.510156 68 " " 0.001 0.006 6 " " 0.601 6
0.009 0.158 37 " " 0.0101562 0.157813 39 " " 0.002 0.0 2 " " 0.002 2
0.018 0.232 49 " " 0.01875 0.229687 43 " " 0.001 0.002 6 " " 0.201 6
0.65 0.64 46 " " 0.650781 0.641406 45 " " 0.001 0.002 1 " " 0.201 1
0.723 0.155 54 " " 0.721094 0.157031 53 " " 0.002 0.002 1 " " 0.202 1
0.378 0.08 91 " " 0.374219 0.0835937 85 " " 0.004 0.004 6 " " 0.404 6
0.146 0.388 68 " " 0.149219 0.385156 53 " " 0.003 0.002 15 " " 0.203 15
0.029 0.341 63 " " 0.028125 0.3375 60 " " 0.001 0.003 3 " " 0.301 3
0.24 0.446 57 " " 0.239844 0.447656 53 " " 0.0 0.002 4 " " 0.2 4
0.406 0.694 43 " " 0.405469 0.692969 45 " " 0.001 0.001 2 " " 0.101 2
0.839 0.287 40 " " 0.839844 0.285937 44 " " 0.001 0.001 4 " " 0.101 4
0.611 0.445 48 " " 0.610156 0.444531 51 " " 0.001 0.0 3 " " 0.001 3
0.798 0.645 67 " " 0.796875 0.642187 73 " " 0.001 0.003 6 " " 0.301 6
0.206 0.364 40 " " 0.207813 0.365625 43 " " 0.002 0.002 3 " " 0.202 3
0.134 0.774 40 " " 0.134375 0.775 39 " " 0.0 0.001 1 " " 0.1 1
0.471 0.56 51 " " 0.471875 0.560938 56 " " 0.001 0.001 5 " " 0.101 5
0.908 0.642 77 " " 0.910156 0.638281 74 " " 0.002 0.004 3 " " 0.402 3
0.406 0.152 51 " " 0.404687 0.153125 51 " " 0.002 0.002 0 " " 0.202 0
0.087 0.545 54 " " 0.0890625 0.54375 50 " " 0.002 0.002 4 " " 0.202 4
0.343 0.554 57 " " 0.345313 0.554688 57 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.435 0.26 50 " " 0.434375 0.264844 44 " " 0.001 0.005 6 " " 0.501 6
0.338 0.494 70 " " 0.341406 0.492188 72 " " 0.004 0.002 2 " " 0.20400000000000001 2
0.638 0.711 64 " " 2 2 2 " " 2 2 2 " " 202 2
0.796 0.114 62 " " 0.795313 0.11875 64 " " 0.001 0.005 2 " " 0.501 2
0.488 0.505 54 " " 0.489062 0.503125 53 " " 0.001 0.002 1 " " 0.201 1
0.446 0.057 43 " " 0.446094 0.05625 38 " " 0.0 0.001 5 " " 0.1 5
0.079 0.29 43 " " 0.0796875 0.291406 40 " " 0.001 0.002 3 " " 0.201 3
0.138 0.81 59 " " 0.1375 0.808594 49 " " 0.001 0.002 10 " " 0.201 10
0.369 0.355 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.319 0.387 50 " " 0.321875 0.390625 49 " " 0.003 0.004 1 " " 0.403 1
0.097 0.179 46 " " 0.0929687 0.179688 38 " " 0.004 0.001 8 " " 0.10400000000000001 8
0.098 0.406 42 " " 0.0976562 0.40625 42 " " 0.0 0.0 0 " " 0.0 0
0.955 0.666 62 " " 0.955469 0.666406 64 " " 0.0 0.0 2 " " 0.0 2
0.194 0.318 40 " " 0.196094 0.317187 42 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.042 0.724 47 " " 0.0421875 0.719531 49 " " 0.0 0.005 2 " " 0.5 2
0.318 0.654 37 " " 0.31875 0.654688 39 " " 0.001 0.001 2 " " 0.101 2
0.22 0.196 51 " " 0.223438 0.202344 62 " " 0.003 0.006 11 " " 0.603 11
0.889 0.12 58 " " 0.890625 0.116406 62 " " 0.002 0.003 4 " " 0.302 4
0.932 0.303 50 " " 0.929688 0.301562 47 " " 0.002 0.002 3 " " 0.202 3
0.322 0.718 58 " " 0.321875 0.717188 57 " " 0.0 0.001 1 " " 0.1 1
0.17 0.673 39 " " 0.171094 0.675781 45 " " 0.002 0.002 6 " " 0.202 6
0.616 0.233 62 " " 0.617188 0.228125 54 " " 0.002 0.005 8 " " 0.502 8
0.544 0.349 44 " " 0.54375 0.35 49 " " 0.0 0.001 5 " " 0.1 5
0.12 0.743 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.156 0.561 59 " " 0.153906 0.561719 63 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.849 0.06 43 " " 0.850781 0.0570313 46 " " 0.002 0.003 3 " " 0.302 3
0.463 0.414 49 " " 0.458594 0.411719 47 " " 0.004 0.002 2 " " 0.20400000000000001 2
0.05 0.592 49 " " 0.0539063 0.59375 50 " " 0.004 0.002 1 " " 0.20400000000000001 1
0.651 0.381 64 " " 0.649219 0.388281 66 " " 0.002 0.007 2 " " 0.7020000000000001 2
0.011 0.079 40 " " 2 2 2 " " 2 2 2 " " 202 2
0.188 0.601 64 " " 0.189063 0.604688 66 " " 0.002 0.004 2 " " 0.402 2
0.896 0.063 63 " " 0.896875 0.0640625 56 " " 0.001 0.001 7 " " 0.101 7
0.347 0.298 73 " " 0.349219 0.297656 68 " " 0.002 0.0 5 " " 0.002 5
0.102 0.048 52 " " 0.102344 0.0507812 41 " " 0.001 0.003 11 " " 0.301 11
0.081 0.264 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.009 0.291 37 " " 0.009375 0.289062 29 " " 0.0 0.002 8 " " 0.2 8
0.182 0.452 46 " " 0.179688 0.455469 50 " " 0.002 0.003 4 " " 0.302 4
0.647 0.273 46 " " 2 2 2 " " 2 2 2 " " 202 2
0.637 0.605 47 " " 0.636719 0.60625 40 " " 0.0 0.001 7 " " 0.1 7
0.752 0.66 52 " " 0.752344 0.6625 57 " " 0.0 0.002 5 " " 0.2 5
0.372 0.183 53 " " 0.373437 0.182031 50 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.391 0.804 36 " " 2 2 2 " " 2 2 2 " " 202 2
0.448 0.805 51 " " 0.450781 0.807813 34 " " 0.003 0.003 17 " " 0.303 17
0.992 0.487 31 " " 2 2 2 " " 2 2 2 " " 202 2
0.326 0.103 103 " " 0.328125 0.108594 127 " " 0.002 0.006 24 " " 0.602 24
0.394 0.536 39 " " 0.421875 0.535937 48 " " 0.028 0.0 9 " " 0.028 9
0.148 0.133 43 " " 0.178125 0.132031 40 " " 0.03 0.001 3 " " 0.13 3
0.27 0.302 50 " " 0.266406 0.3 50 " " 0.003 0.002 0 " " 0.203 0
0.251 0.254 51 " " 0.247656 0.255469 45 " " 0.003 0.002 6 " " 0.203 6
0.584 0.537 57 " " 0.576563 0.532812 65 " " 0.007 0.004 8 " " 0.40700000000000003 8
0.823 0.25 40 " " 0.824219 0.253906 39 " " 0.002 0.004 1 " " 0.402 1
0.423 0.535 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.361 0.705 51 " " 0.361719 0.705469 47 " " 0.001 0.001 4 " " 0.101 4
0.179 0.132 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.951 0.11 47 " " 0.95 0.107813 55 " " 0.001 0.002 8 " " 0.201 8
0.683 0.584 77 " " 0.686719 0.588281 74 " " 0.004 0.005 3 " " 0.504 3
0.891 0.396 44 " " 0.892969 0.396094 39 " " 0.002 0.0 5 " " 0.002 5
0.212 0.334 30 " " 0.2125 0.332812 33 " " 0.0 0.001 3 " " 0.1 3
0.271 0.377 44 " " 0.269531 0.377344 49 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.835 0.33 33 " " 0.835156 0.332031 39 " " 0.0 0.002 6 " " 0.2 6
0.258 0.533 30 " " 2 2 2 " " 2 2 2 " " 202 2
0.287 0.664 48 " " 0.285937 0.669531 50 " " 0.002 0.005 2 " " 0.502 2
0.809 0.413 33 " " 0.809375 0.414062 37 " " 0.001 0.001 4 " " 0.101 4
0.729 0.474 45 " " 2 2 2 " " 2 2 2 " " 202 2
0.307 0.453 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.077 0.117 46 " " 0.078125 0.113281 36 " " 0.002 0.004 10 " " 0.402 10
0.243 0.165 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.693 0.045 46 " " 0.69375 0.0445312 50 " " 0.001 0.001 4 " " 0.101 4
0.703 0.309 36 " " 0.703125 0.307813 45 " " 0.0 0.002 9 " " 0.2 9
0.887 0.286 34 " " 2 2 2 " " 2 2 2 " " 202 2
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dD<4px, %" "dD<10px, %"
200 191 182 4.712 100.0 66.484 94.505
