x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.505 0.313 51 " " 0.505469 0.315625 50 " " 0.0 0.002 1 " " 0.2 1
0.235 0.191 45 " " 0.235156 0.19375 46 " " 0.0 0.002 1 " " 0.2 1
0.133 0.166 53 " " 0.13125 0.166406 44 " " 0.002 0.001 9 " " 0.10200000000000001 9
0.466 0.306 52 " " 0.464844 0.304688 54 " " 0.001 0.002 2 " " 0.201 2
0.447 0.841 54 " " 0.446875 0.842969 56 " " 0.0 0.002 2 " " 0.2 2
0.804 0.211 44 " " 0.803125 0.210156 46 " " 0.001 0.001 2 " " 0.101 2
0.591 0.335 38 " " 0.567969 0.3125 50 " " 0.023 0.023 12 " " 2.323 12
0.495 0.077 52 " " 0.496094 0.0773437 53 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.666 0.252 45 " " 0.667969 0.253125 42 " " 0.002 0.002 3 " " 0.202 3
0.325 0.611 57 " " 0.326562 0.607031 50 " " 0.002 0.004 7 " " 0.402 7
0.746 0.365 42 " " 0.74375 0.366406 42 " " 0.002 0.002 0 " " 0.202 0
0.766 0.394 46 " " 0.766406 0.395312 44 " " 0.0 0.002 2 " " 0.2 2
0.28 0.434 60 " " 0.278125 0.434375 57 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.208 0.124 66 " " 0.209375 0.121875 69 " " 0.002 0.002 3 " " 0.202 3
0.301 0.523 108 " " 0.299219 0.524219 104 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.209 0.437 48 " " 0.207813 0.435937 49 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.345 0.254 51 " " 0.344531 0.254687 48 " " 0.0 0.001 3 " " 0.1 3
0.554 0.528 73 " " 0.549219 0.525781 72 " " 0.005 0.002 1 " " 0.20500000000000002 1
0.574 0.384 61 " " 0.575781 0.383594 59 " " 0.002 0.0 2 " " 0.002 2
0.044 0.626 48 " " 0.04375 0.626562 45 " " 0.0 0.001 3 " " 0.1 3
0.616 0.616 50 " " 0.614844 0.617188 44 " " 0.001 0.001 6 " " 0.101 6
0.305 0.246 59 " " 0.30625 0.244531 56 " " 0.001 0.002 3 " " 0.201 3
0.132 0.503 58 " " 0.132031 0.505469 55 " " 0.0 0.002 3 " " 0.2 3
0.012 0.294 42 " " 0.0117188 0.292969 41 " " 0.0 0.001 1 " " 0.1 1
0.355 0.207 50 " " 0.353906 0.20625 48 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.151 0.634 60 " " 0.150781 0.633594 56 " " 0.0 0.001 4 " " 0.1 4
0.501 0.222 42 " " 0.5 0.221875 41 " " 0.001 0.0 1 " " 0.001 1
0.809 0.358 97 " " 0.810156 0.357031 91 " " 0.001 0.001 6 " " 0.101 6
0.62 0.102 53 " " 0.622656 0.103906 59 " " 0.002 0.002 6 " " 0.202 6
0.674 0.205 53 " " 0.676562 0.207031 48 " " 0.002 0.002 5 " " 0.202 5
0.445 0.796 42 " " 0.439063 0.795313 41 " " 0.006 0.0 1 " " 0.006 1
0.584 0.637 53 " " 0.585156 0.640625 54 " " 0.001 0.003 1 " " 0.301 1
0.541 0.075 48 " " 0.539062 0.0742188 40 " " 0.002 0.001 8 " " 0.10200000000000001 8
0.668 0.15 42 " " 0.669531 0.150781 39 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.404 0.368 53 " " 0.405469 0.370313 56 " " 0.002 0.002 3 " " 0.202 3
0.591 0.698 53 " " 0.591406 0.696094 51 " " 0.0 0.002 2 " " 0.2 2
0.245 0.762 43 " " 0.246875 0.761719 40 " " 0.002 0.0 3 " " 0.002 3
0.096 0.764 48 " " 0.096875 0.765625 43 " " 0.001 0.002 5 " " 0.201 5
0.812 0.58 54 " " 0.814062 0.58125 49 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.054 0.473 48 " " 0.0539063 0.471875 44 " " 0.0 0.002 4 " " 0.2 4
0.095 0.576 45 " " 0.096875 0.572656 46 " " 0.002 0.003 1 " " 0.302 1
0.519 0.758 61 " " 0.51875 0.760156 55 " " 0.0 0.002 6 " " 0.2 6
0.597 0.277 69 " " 0.601562 0.278125 61 " " 0.005 0.002 8 " " 0.20500000000000002 8
0.445 0.585 98 " " 0.442969 0.586719 111 " " 0.002 0.002 13 " " 0.202 13
0.248 0.148 46 " " 0.249219 0.146875 48 " " 0.001 0.002 2 " " 0.201 2
0.651 0.512 40 " " 0.651563 0.514844 40 " " 0.001 0.002 0 " " 0.201 0
0.926 0.247 48 " " 0.927344 0.25 46 " " 0.002 0.003 2 " " 0.302 2
0.801 0.037 67 " " 0.803125 0.0414063 61 " " 0.002 0.004 6 " " 0.402 6
0.08 0.62 51 " " 0.0773437 0.61875 56 " " 0.003 0.002 5 " " 0.203 5
0.505 0.553 50 " " 0.503906 0.552344 53 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.402 0.257 62 " " 0.401563 0.255469 66 " " 0.0 0.002 4 " " 0.2 4
0.144 0.406 51 " " 0.145313 0.408594 48 " " 0.002 0.002 3 " " 0.202 3
0.296 0.827 61 " " 0.292969 0.834375 58 " " 0.003 0.007 3 " " 0.7030000000000001 3
0.301 0.3 49 " " 0.300781 0.296875 48 " " 0.0 0.003 1 " " 0.3 1
0.219 0.801 48 " " 0.219531 0.798437 46 " " 0.001 0.002 2 " " 0.201 2
0.102 0.325 46 " " 0.103125 0.328906 44 " " 0.001 0.004 2 " " 0.401 2
0.01 0.201 31 " " 2 2 2 " " 2 2 2 " " 202 2
0.677 0.434 67 " " 0.678125 0.434375 69 " " 0.002 0.0 2 " " 0.002 2
0.767 0.629 42 " " 0.766406 0.628906 37 " " 0.001 0.0 5 " " 0.001 5
0.975 0.441 52 " " 0.971094 0.439844 51 " " 0.004 0.001 1 " " 0.10400000000000001 1
0.111 0.799 38 " " 0.107813 0.8 37 " " 0.003 0.001 1 " " 0.10300000000000001 1
0.3 0.782 54 " " 0.299219 0.780469 52 " " 0.001 0.002 2 " " 0.201 2
0.404 0.107 58 " " 0.404687 0.107813 66 " " 0.001 0.001 8 " " 0.101 8
0.138 0.554 43 " " 0.139844 0.554688 46 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.441 0.256 43 " " 0.441406 0.258594 43 " " 0.001 0.002 0 " " 0.201 0
0.084 0.666 50 " " 0.08125 0.661719 46 " " 0.002 0.005 4 " " 0.502 4
0.664 0.559 66 " " 0.664062 0.559375 56 " " 0.0 0.001 10 " " 0.1 10
0.625 0.333 47 " " 0.625 0.332812 45 " " 0.0 0.0 2 " " 0.0 2
0.358 0.294 43 " " 0.35625 0.294531 40 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.21 0.755 46 " " 2 2 2 " " 2 2 2 " " 202 2
0.28 0.279 42 " " 0.275781 0.278906 38 " " 0.004 0.0 4 " " 0.004 4
0.103 0.698 44 " " 0.101562 0.697656 44 " " 0.002 0.0 0 " " 0.002 0
0.072 0.55 41 " " 0.071875 0.549219 44 " " 0.0 0.001 3 " " 0.1 3
0.451 0.505 69 " " 0.451562 0.507031 69 " " 0.001 0.002 0 " " 0.201 0
0.096 0.528 50 " " 0.0976562 0.527344 49 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.332 0.169 46 " " 0.333594 0.16875 44 " " 0.002 0.0 2 " " 0.002 2
0.708 0.407 46 " " 0.705469 0.407031 39 " " 0.002 0.0 7 " " 0.002 7
0.611 0.179 41 " " 0.608594 0.178125 40 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.032 0.429 45 " " 0.0320312 0.429688 40 " " 0.0 0.001 5 " " 0.1 5
0.312 0.393 56 " " 0.317187 0.392188 53 " " 0.005 0.001 3 " " 0.10500000000000001 3
0.229 0.666 44 " " 0.23125 0.667969 42 " " 0.002 0.002 2 " " 0.202 2
0.266 0.789 43 " " 0.266406 0.785937 44 " " 0.001 0.003 1 " " 0.301 1
0.115 0.629 45 " " 0.110156 0.628125 38 " " 0.005 0.001 7 " " 0.10500000000000001 7
0.885 0.156 58 " " 0.885938 0.157031 68 " " 0.001 0.001 10 " " 0.101 10
0.014 0.606 39 " " 0.0171875 0.608594 46 " " 0.003 0.002 7 " " 0.203 7
0.523 0.202 43 " " 0.523438 0.202344 44 " " 0.001 0.0 1 " " 0.001 1
0.059 0.438 51 " " 0.0617188 0.4375 48 " " 0.002 0.0 3 " " 0.002 3
0.691 0.12 44 " " 0.692969 0.120312 38 " " 0.002 0.0 6 " " 0.002 6
0.109 0.287 45 " " 0.108594 0.286719 49 " " 0.001 0.001 4 " " 0.101 4
0.17 0.14 59 " " 0.170312 0.14375 55 " " 0.001 0.004 4 " " 0.401 4
0.722 0.47 70 " " 0.721875 0.467969 60 " " 0.0 0.002 10 " " 0.2 10
0.021 0.377 54 " " 0.0234375 0.376563 54 " " 0.002 0.0 0 " " 0.002 0
0.611 0.063 40 " " 0.610156 0.0640625 42 " " 0.001 0.001 2 " " 0.101 2
0.121 0.66 43 " " 0.121094 0.658594 45 " " 0.0 0.002 2 " " 0.2 2
0.03 0.757 49 " " 0.03125 0.757031 44 " " 0.001 0.0 5 " " 0.001 5
0.187 0.177 48 " " 0.186719 0.176563 52 " " 0.0 0.0 4 " " 0.0 4
0.563 0.794 48 " " 0.564844 0.792969 47 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.195 0.298 42 " " 0.19375 0.298438 44 " " 0.001 0.0 2 " " 0.001 2
0.011 0.861 38 " " 2 2 2 " " 2 2 2 " " 202 2
0.309 0.141 38 " " 0.307031 0.141406 39 " " 0.002 0.0 1 " " 0.002 1
0.477 0.177 66 " " 0.477344 0.175781 61 " " 0.001 0.002 5 " " 0.201 5
0.066 0.813 54 " " 0.0679687 0.807031 46 " " 0.002 0.006 8 " " 0.602 8
0.856 0.499 42 " " 0.857813 0.502344 42 " " 0.002 0.003 0 " " 0.302 0
0.566 0.316 52 " " 2 2 2 " " 2 2 2 " " 202 2
0.184 0.248 56 " " 0.185156 0.249219 54 " " 0.001 0.001 2 " " 0.101 2
0.62 0.438 55 " " 0.619531 0.436719 54 " " 0.001 0.002 1 " " 0.201 1
0.04 0.166 60 " " 0.0390625 0.166406 62 " " 0.001 0.001 2 " " 0.101 2
0.546 0.838 59 " " 0.546875 0.835156 51 " " 0.001 0.002 8 " " 0.201 8
0.179 0.781 42 " " 0.178906 0.78125 42 " " 0.0 0.0 0 " " 0.0 0
0.071 0.294 50 " " 0.071875 0.290625 48 " " 0.001 0.003 2 " " 0.301 2
0.246 0.46 45 " " 0.246875 0.459375 41 " " 0.001 0.001 4 " " 0.101 4
0.437 0.212 37 " " 0.439063 0.209375 37 " " 0.002 0.002 0 " " 0.202 0
0.16 0.716 45 " " 0.159375 0.715625 39 " " 0.001 0.001 6 " " 0.101 6
0.916 0.111 65 " " 0.9125 0.114844 58 " " 0.003 0.004 7 " " 0.403 7
0.823 0.427 43 " " 0.821875 0.425781 42 " " 0.001 0.002 1 " " 0.201 1
0.01 0.652 38 " " 0.0109375 0.657031 44 " " 0.001 0.005 6 " " 0.501 6
0.109 0.368 55 " " 0.10625 0.365625 53 " " 0.002 0.002 2 " " 0.202 2
0.409 0.842 43 " " 0.410156 0.840625 45 " " 0.001 0.002 2 " " 0.201 2
0.276 0.361 40 " " 0.275 0.358594 40 " " 0.001 0.002 0 " " 0.201 0
0.652 0.072 42 " " 0.653125 0.0710938 38 " " 0.001 0.001 4 " " 0.101 4
0.154 0.093 49 " " 2 2 2 " " 2 2 2 " " 202 2
0.383 0.645 53 " " 0.382812 0.646094 61 " " 0.0 0.002 8 " " 0.2 8
0.23 0.302 47 " " 0.232031 0.298438 46 " " 0.002 0.003 1 " " 0.302 1
0.904 0.548 40 " " 0.905469 0.547656 45 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.255 0.626 50 " " 0.255469 0.628125 50 " " 0.001 0.002 0 " " 0.201 0
0.073 0.327 33 " " 0.071875 0.327344 36 " " 0.001 0.0 3 " " 0.001 3
0.584 0.853 50 " " 0.583594 0.850781 46 " " 0.001 0.002 4 " " 0.201 4
0.587 0.218 41 " " 0.584375 0.216406 40 " " 0.002 0.002 1 " " 0.202 1
0.056 0.773 38 " " 0.0578125 0.771875 35 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.88 0.32 57 " " 0.883594 0.320312 52 " " 0.003 0.001 5 " " 0.10300000000000001 5
0.587 0.568 48 " " 0.586719 0.567187 51 " " 0.0 0.001 3 " " 0.1 3
0.08 0.391 56 " " 0.0789063 0.39375 55 " " 0.002 0.003 1 " " 0.302 1
0.688 0.512 50 " " 0.692187 0.51875 55 " " 0.004 0.006 5 " " 0.604 5
0.237 0.401 52 " " 2 2 2 " " 2 2 2 " " 202 2
0.534 0.254 39 " " 0.532812 0.258594 46 " " 0.001 0.005 7 " " 0.501 7
0.472 0.805 47 " " 0.471094 0.807813 48 " " 0.001 0.003 1 " " 0.301 1
0.132 0.827 44 " " 0.130469 0.828125 42 " " 0.002 0.002 2 " " 0.202 2
0.163 0.314 58 " " 0.161719 0.315625 54 " " 0.002 0.002 4 " " 0.202 4
0.241 0.802 37 " " 0.244531 0.803906 33 " " 0.003 0.002 4 " " 0.203 4
0.138 0.055 48 " " 0.139062 0.05625 47 " " 0.002 0.002 1 " " 0.202 1
0.837 0.297 40 " " 0.836719 0.297656 43 " " 0.0 0.001 3 " " 0.1 3
0.576 0.448 74 " " 0.576563 0.45 74 " " 0.001 0.002 0 " " 0.201 0
0.102 0.156 39 " " 0.102344 0.157031 37 " " 0.0 0.001 2 " " 0.1 2
0.379 0.417 62 " " 0.378125 0.417969 68 " " 0.001 0.001 6 " " 0.101 6
0.815 0.173 41 " " 0.814844 0.171094 43 " " 0.0 0.002 2 " " 0.2 2
0.731 0.76 57 " " 0.73125 0.757812 51 " " 0.0 0.002 6 " " 0.2 6
0.946 0.277 47 " " 0.944531 0.278125 48 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.009 0.57 31 " " 0.0117188 0.570312 37 " " 0.003 0.001 6 " " 0.10300000000000001 6
0.777 0.484 63 " " 0.779688 0.488281 60 " " 0.003 0.004 3 " " 0.403 3
0.531 0.11 48 " " 2 2 2 " " 2 2 2 " " 202 2
0.891 0.412 41 " " 0.890625 0.410156 48 " " 0.0 0.002 7 " " 0.2 7
0.386 0.852 44 " " 0.3875 0.852344 43 " " 0.002 0.0 1 " " 0.002 1
0.866 0.238 58 " " 0.867188 0.240625 56 " " 0.002 0.002 2 " " 0.202 2
0.716 0.201 37 " " 0.715625 0.201562 43 " " 0.001 0.001 6 " " 0.101 6
0.037 0.536 36 " " 0.0359375 0.534375 40 " " 0.001 0.002 4 " " 0.201 4
0.13 0.699 53 " " 0.128125 0.721094 42 " " 0.002 0.022 11 " " 2.2019999999999995 11
0.605 0.236 32 " " 0.603125 0.2375 35 " " 0.002 0.002 3 " " 0.202 3
0.204 0.38 39 " " 0.204688 0.382031 46 " " 0.001 0.002 7 " " 0.201 7
0.165 0.519 46 " " 0.163281 0.517187 44 " " 0.002 0.002 2 " " 0.202 2
0.906 0.207 62 " " 0.910156 0.208594 57 " " 0.004 0.002 5 " " 0.20400000000000001 5
0.335 0.7 54 " " 0.334375 0.703125 51 " " 0.001 0.003 3 " " 0.301 3
0.261 0.309 46 " " 0.260938 0.307031 42 " " 0.0 0.002 4 " " 0.2 4
0.652 0.279 34 " " 0.652344 0.28125 42 " " 0.001 0.002 8 " " 0.201 8
0.328 0.827 39 " " 0.328906 0.828125 42 " " 0.001 0.002 3 " " 0.201 3
0.409 0.702 44 " " 0.435156 0.685156 48 " " 0.026 0.016 4 " " 1.6260000000000001 4
0.674 0.013 43 " " 2 2 2 " " 2 2 2 " " 202 2
0.699 0.263 38 " " 0.696875 0.267188 43 " " 0.002 0.004 5 " " 0.402 5
0.795 0.636 35 " " 0.798437 0.635156 38 " " 0.003 0.001 3 " " 0.10300000000000001 3
0.48 0.405 73 " " 0.48125 0.403906 70 " " 0.001 0.002 3 " " 0.201 3
0.2 0.338 43 " " 2 2 2 " " 2 2 2 " " 202 2
0.248 0.354 51 " " 0.247656 0.350781 46 " " 0.001 0.003 5 " " 0.301 5
0.702 0.156 45 " " 0.702344 0.154687 42 " " 0.0 0.002 3 " " 0.2 3
0.216 0.847 42 " " 0.217969 0.846875 44 " " 0.002 0.0 2 " " 0.002 2
0.613 0.787 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.792 0.447 41 " " 0.789844 0.442969 47 " " 0.002 0.004 6 " " 0.402 6
0.01 0.535 29 " " 0.0101562 0.533594 31 " " 0.0 0.002 2 " " 0.2 2
0.009 0.045 31 " " 2 2 2 " " 2 2 2 " " 202 2
0.384 0.547 42 " " 0.384375 0.546875 45 " " 0.001 0.0 3 " " 0.001 3
0.139 0.591 29 " " 0.139844 0.591406 33 " " 0.001 0.001 4 " " 0.101 4
0.152 0.258 49 " " 0.150781 0.257812 44 " " 0.001 0.0 5 " " 0.001 5
0.312 0.451 40 " " 0.313281 0.452344 41 " " 0.001 0.002 1 " " 0.201 1
0.605 0.818 43 " " 0.604688 0.821094 46 " " 0.001 0.003 3 " " 0.301 3
0.472 0.473 40 " " 2 2 2 " " 2 2 2 " " 202 2
0.759 0.182 70 " " 0.759375 0.172656 81 " " 0.0 0.009 11 " " 0.8999999999999999 11
0.045 0.661 49 " " 0.0460938 0.660156 43 " " 0.001 0.001 6 " " 0.101 6
0.427 0.765 34 " " 2 2 2 " " 2 2 2 " " 202 2
0.205 0.216 36 " " 0.203125 0.221094 35 " " 0.002 0.005 1 " " 0.502 1
0.075 0.159 40 " " 0.0757812 0.158594 42 " " 0.001 0.0 2 " " 0.001 2
0.82 0.481 47 " " 0.819531 0.482812 50 " " 0.0 0.002 3 " " 0.2 3
0.28 0.114 40 " " 2 2 2 " " 2 2 2 " " 202 2
0.109 0.115 46 " " 0.107031 0.114063 48 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.239 0.705 41 " " 2 2 2 " " 2 2 2 " " 202 2
0.28 0.17 43 " " 0.302344 0.196875 50 " " 0.023 0.027 7 " " 2.7230000000000003 7
0.542 0.585 54 " " 0.547656 0.589063 50 " " 0.005 0.004 4 " " 0.405 4
0.118 0.587 35 " " 2 2 2 " " 2 2 2 " " 202 2
0.773 0.715 42 " " 0.775 0.7125 37 " " 0.002 0.002 5 " " 0.202 5
0.433 0.684 49 " " 2 2 2 " " 2 2 2 " " 202 2
0.677 0.18 32 " " 2 2 2 " " 2 2 2 " " 202 2
0.191 0.407 53 " " 0.191406 0.407031 50 " " 0.0 0.0 3 " " 0.0 3
0.64 0.179 42 " " 0.639844 0.178125 38 " " 0.0 0.001 4 " " 0.1 4
0.931 0.598 52 " " 0.928906 0.6 55 " " 0.002 0.002 3 " " 0.202 3
0.399 0.503 38 " " 0.4 0.504687 41 " " 0.001 0.002 3 " " 0.201 3
0.276 0.333 38 " " 0.275781 0.332812 40 " " 0.0 0.0 2 " " 0.0 2
0.74 0.311 66 " " 2 2 2 " " 2 2 2 " " 202 2
0.418 0.734 31 " " 2 2 2 " " 2 2 2 " " 202 2
0.752 0.04 48 " " 0.752344 0.0414063 43 " " 0.001 0.002 5 " " 0.201 5
0.023 0.723 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.802 0.67 42 " " 0.804688 0.674219 44 " " 0.002 0.004 2 " " 0.402 2
0.961 0.639 52 " " 0.961719 0.6375 49 " " 0.001 0.002 3 " " 0.201 3
0.419 0.303 43 " " 0.421094 0.304688 42 " " 0.002 0.002 1 " " 0.202 1
0.284 0.388 28 " " 0.284375 0.390625 33 " " 0.0 0.002 5 " " 0.2 5
0.564 0.234 51 " " 0.560156 0.232812 47 " " 0.004 0.002 4 " " 0.20400000000000001 4
0.984 0.283 40 " " 0.982813 0.285156 44 " " 0.001 0.002 4 " " 0.201 4
0.774 0.675 42 " " 0.773438 0.675781 40 " " 0.001 0.001 2 " " 0.101 2
0.259 0.221 55 " " 0.229687 0.228906 38 " " 0.03 0.008 17 " " 0.8300000000000001 17
0.362 0.173 31 " " 0.360156 0.174219 35 " " 0.002 0.002 4 " " 0.202 4
0.124 0.237 55 " " 0.123438 0.23125 49 " " 0.001 0.005 6 " " 0.501 6
0.395 0.178 47 " " 0.395312 0.179688 49 " " 0.001 0.002 2 " " 0.201 2
0.794 0.247 48 " " 0.794531 0.246875 48 " " 0.001 0.0 0 " " 0.001 0
0.896 0.273 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.298 0.19 50 " " 2 2 2 " " 2 2 2 " " 202 2
0.006 0.396 20 " " 2 2 2 " " 2 2 2 " " 202 2
0.134 0.363 41 " " 2 2 2 " " 2 2 2 " " 202 2
0.212 0.631 37 " " 0.211719 0.632031 38 " " 0.001 0.001 1 " " 0.101 1
0.733 0.091 38 " " 0.73125 0.0929687 44 " " 0.002 0.002 6 " " 0.202 6
0.984 0.487 31 " " 0.985937 0.486719 40 " " 0.002 0.0 9 " " 0.002 9
0.848 0.394 38 " " 0.847656 0.392969 41 " " 0.0 0.001 3 " " 0.1 3
0.328 0.308 48 " " 0.328906 0.317969 34 " " 0.001 0.01 14 " " 1.001 14
0.963 0.577 40 " " 0.960938 0.579687 45 " " 0.002 0.003 5 " " 0.302 5
0.072 0.114 35 " " 0.071875 0.115625 44 " " 0.0 0.002 9 " " 0.2 9
0.658 0.107 32 " " 0.659375 0.10625 37 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.306 0.638 36 " " 0.30625 0.641406 38 " " 0.0 0.003 2 " " 0.3 2
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dD<4px, %" "dD<10px, %"
269 250 243 2.8 100.0 69.959 97.119
